component_id,brand,component_type,price_min,price_max,type,capacity_ah,voltage,derating_factor,max_voltage_V,max_current_A,rated_power_w,voltage_input,voltage_output,mode,panel_type,cabling_loss,safety_factor,area_m2
Multipower_48V_100Ah_4599,Multipower,batteries_synth,108047.0,180079.0,AGM,100.0,48.0,0.83,,,,,,,,,,
Multipower_48V_90Ah_4668,Multipower,batteries_synth,83178.0,138630.0,AGM,90.0,48.0,0.85,,,,,,,,,,
Multipower_48V_300Ah_4673,Multipower,batteries_synth,74020.0,123366.0,AGM,300.0,48.0,0.82,,,,,,,,,,
Multipower_12V_140Ah_4674,Multipower,batteries_synth,88742.0,147904.0,AGM,140.0,12.0,0.83,,,,,,,,,,
Multipower_12V_70Ah_4715,Multipower,batteries_synth,83564.0,139274.0,AGM,70.0,12.0,0.84,,,,,,,,,,
Multipower_48V_290Ah_4813,Multipower,batteries_synth,47209.0,78681.0,AGM,290.0,48.0,0.84,,,,,,,,,,
Multipower_12V_120Ah_4826,Multipower,batteries_synth,111368.0,185612.0,AGM,120.0,12.0,0.84,,,,,,,,,,
Multipower_24V_50Ah_4838,Multipower,batteries_synth,105616.0,176028.0,AGM,50.0,24.0,0.85,,,,,,,,,,
Multipower_24V_180Ah_4935,Multipower,batteries_synth,102422.0,170704.0,AGM,180.0,24.0,0.84,,,,,,,,,,
Multipower_24V_90Ah_4938,Multipower,batteries_synth,85394.0,142324.0,AGM,90.0,24.0,0.85,,,,,,,,,,
Multipower_12V_20Ah_4952,Multipower,batteries_synth,48724.0,81208.0,AGM,20.0,12.0,0.85,,,,,,,,,,
Multipower_12V_40Ah_4979,Multipower,batteries_synth,111932.0,186554.0,AGM,40.0,12.0,0.85,,,,,,,,,,
Multipower_12V_80Ah_6,Multipower,batteries_synth,39545.0,65909.0,Gel,80.0,12.0,0.84,,,,,,,,,,
Multipower_24V_30Ah_12,Multipower,batteries_synth,46232.0,77054.0,Gel,30.0,24.0,0.84,,,,,,,,,,
Multipower_48V_200Ah_30,Multipower,batteries_synth,99728.0,166214.0,Gel,200.0,48.0,0.83,,,,,,,,,,
Multipower_24V_20Ah_53,Multipower,batteries_synth,98880.0,164800.0,Gel,20.0,24.0,0.83,,,,,,,,,,
Multipower_12V_20Ah_89,Multipower,batteries_synth,55689.0,92815.0,Gel,20.0,12.0,0.84,,,,,,,,,,
Multipower_48V_60Ah_143,Multipower,batteries_synth,57047.0,95079.0,Gel,60.0,48.0,0.84,,,,,,,,,,
Multipower_24V_70Ah_190,Multipower,batteries_synth,91363.0,152271.0,Gel,70.0,24.0,0.84,,,,,,,,,,
Multipower_12V_130Ah_228,Multipower,batteries_synth,73998.0,123330.0,Gel,130.0,12.0,0.84,,,,,,,,,,
Multipower_24V_20Ah_236,Multipower,batteries_synth,51626.0,86044.0,Gel,20.0,24.0,0.83,,,,,,,,,,
Multipower_24V_220Ah_238,Multipower,batteries_synth,91266.0,152110.0,Gel,220.0,24.0,0.84,,,,,,,,,,
Multipower_48V_300Ah_241,Multipower,batteries_synth,39237.0,65395.0,Gel,300.0,48.0,0.84,,,,,,,,,,
Multipower_12V_20Ah_268,Multipower,batteries_synth,104174.0,173624.0,Gel,20.0,12.0,0.84,,,,,,,,,,
Multipower_48V_180Ah_282,Multipower,batteries_synth,80418.0,134030.0,Gel,180.0,48.0,0.84,,,,,,,,,,
Multipower_48V_230Ah_334,Multipower,batteries_synth,71298.0,118830.0,Gel,230.0,48.0,0.84,,,,,,,,,,
Multipower_48V_260Ah_383,Multipower,batteries_synth,81596.0,135992.0,Gel,260.0,48.0,0.84,,,,,,,,,,
Multipower_48V_50Ah_520,Multipower,batteries_synth,52462.0,87436.0,Gel,50.0,48.0,0.85,,,,,,,,,,
Multipower_12V_40Ah_538,Multipower,batteries_synth,46028.0,76712.0,Gel,40.0,12.0,0.82,,,,,,,,,,
Multipower_24V_30Ah_546,Multipower,batteries_synth,59021.0,98369.0,Gel,30.0,24.0,0.83,,,,,,,,,,
Multipower_48V_280Ah_590,Multipower,batteries_synth,66384.0,110640.0,Gel,280.0,48.0,0.84,,,,,,,,,,
Multipower_12V_90Ah_600,Multipower,batteries_synth,71475.0,119125.0,Gel,90.0,12.0,0.83,,,,,,,,,,
Multipower_12V_170Ah_624,Multipower,batteries_synth,104806.0,174676.0,Gel,170.0,12.0,0.84,,,,,,,,,,
Multipower_24V_250Ah_627,Multipower,batteries_synth,59412.0,99020.0,Gel,250.0,24.0,0.84,,,,,,,,,,
Multipower_12V_260Ah_631,Multipower,batteries_synth,73510.0,122518.0,Gel,260.0,12.0,0.83,,,,,,,,,,
Multipower_48V_160Ah_632,Multipower,batteries_synth,110830.0,184716.0,Gel,160.0,48.0,0.82,,,,,,,,,,
Multipower_24V_20Ah_644,Multipower,batteries_synth,97180.0,161966.0,Gel,20.0,24.0,0.83,,,,,,,,,,
Multipower_12V_200Ah_661,Multipower,batteries_synth,75922.0,126538.0,Gel,200.0,12.0,0.83,,,,,,,,,,
Multipower_24V_280Ah_810,Multipower,batteries_synth,85065.0,141775.0,Gel,280.0,24.0,0.85,,,,,,,,,,
Multipower_48V_80Ah_814,Multipower,batteries_synth,105022.0,175036.0,Gel,80.0,48.0,0.83,,,,,,,,,,
Multipower_48V_240Ah_834,Multipower,batteries_synth,55857.0,93095.0,Gel,240.0,48.0,0.85,,,,,,,,,,
Multipower_24V_70Ah_848,Multipower,batteries_synth,76448.0,127414.0,Gel,70.0,24.0,0.84,,,,,,,,,,
Multipower_48V_100Ah_898,Multipower,batteries_synth,53151.0,88585.0,Gel,100.0,48.0,0.84,,,,,,,,,,
Multipower_12V_140Ah_933,Multipower,batteries_synth,106039.0,176731.0,Gel,140.0,12.0,0.83,,,,,,,,,,
Multipower_48V_220Ah_974,Multipower,batteries_synth,74223.0,123705.0,Gel,220.0,48.0,0.84,,,,,,,,,,
Multipower_24V_120Ah_1044,Multipower,batteries_synth,75804.0,126340.0,Gel,120.0,24.0,0.84,,,,,,,,,,
Multipower_24V_160Ah_1061,Multipower,batteries_synth,78947.0,131579.0,Gel,160.0,24.0,0.84,,,,,,,,,,
Multipower_12V_80Ah_1135,Multipower,batteries_synth,94824.0,158040.0,Gel,80.0,12.0,0.83,,,,,,,,,,
Multipower_48V_110Ah_1169,Multipower,batteries_synth,42713.0,71189.0,Gel,110.0,48.0,0.83,,,,,,,,,,
Multipower_48V_260Ah_1187,Multipower,batteries_synth,48352.0,80588.0,Gel,260.0,48.0,0.85,,,,,,,,,,
Multipower_12V_210Ah_1207,Multipower,batteries_synth,104788.0,174648.0,Gel,210.0,12.0,0.84,,,,,,,,,,
Multipower_12V_130Ah_1220,Multipower,batteries_synth,78193.0,130321.0,Gel,130.0,12.0,0.83,,,,,,,,,,
Multipower_48V_30Ah_1229,Multipower,batteries_synth,60865.0,101441.0,Gel,30.0,48.0,0.84,,,,,,,,,,
Multipower_12V_270Ah_1302,Multipower,batteries_synth,68048.0,113412.0,Gel,270.0,12.0,0.84,,,,,,,,,,
Multipower_48V_50Ah_1319,Multipower,batteries_synth,106690.0,177816.0,Gel,50.0,48.0,0.84,,,,,,,,,,
Multipower_48V_160Ah_1420,Multipower,batteries_synth,89078.0,148464.0,Gel,160.0,48.0,0.84,,,,,,,,,,
Multipower_48V_140Ah_1438,Multipower,batteries_synth,102300.0,170500.0,Gel,140.0,48.0,0.82,,,,,,,,,,
Multipower_24V_90Ah_1488,Multipower,batteries_synth,44195.0,73659.0,Gel,90.0,24.0,0.84,,,,,,,,,,
Multipower_48V_260Ah_1544,Multipower,batteries_synth,55006.0,91676.0,Gel,260.0,48.0,0.83,,,,,,,,,,
Multipower_24V_100Ah_1558,Multipower,batteries_synth,95460.0,159100.0,Gel,100.0,24.0,0.84,,,,,,,,,,
Multipower_48V_80Ah_1601,Multipower,batteries_synth,87633.0,146055.0,Gel,80.0,48.0,0.85,,,,,,,,,,
Multipower_48V_210Ah_1617,Multipower,batteries_synth,84426.0,140710.0,Gel,210.0,48.0,0.83,,,,,,,,,,
Multipower_12V_120Ah_1632,Multipower,batteries_synth,78812.0,131352.0,Gel,120.0,12.0,0.82,,,,,,,,,,
Multipower_48V_260Ah_1698,Multipower,batteries_synth,103441.0,172401.0,Gel,260.0,48.0,0.82,,,,,,,,,,
Multipower_48V_60Ah_1741,Multipower,batteries_synth,39698.0,66162.0,Gel,60.0,48.0,0.83,,,,,,,,,,
Multipower_24V_280Ah_1784,Multipower,batteries_synth,104236.0,173726.0,Gel,280.0,24.0,0.83,,,,,,,,,,
Multipower_48V_300Ah_1794,Multipower,batteries_synth,99886.0,166476.0,Gel,300.0,48.0,0.84,,,,,,,,,,
Multipower_48V_300Ah_1833,Multipower,batteries_synth,108392.0,180654.0,Gel,300.0,48.0,0.82,,,,,,,,,,
Multipower_48V_70Ah_1877,Multipower,batteries_synth,70340.0,117232.0,Gel,70.0,48.0,0.82,,,,,,,,,,
Multipower_12V_190Ah_1894,Multipower,batteries_synth,100592.0,167654.0,Gel,190.0,12.0,0.84,,,,,,,,,,
Multipower_12V_290Ah_1923,Multipower,batteries_synth,71738.0,119562.0,Gel,290.0,12.0,0.83,,,,,,,,,,
Multipower_24V_50Ah_2176,Multipower,batteries_synth,56126.0,93542.0,Gel,50.0,24.0,0.83,,,,,,,,,,
Multipower_12V_120Ah_2179,Multipower,batteries_synth,76231.0,127051.0,Gel,120.0,12.0,0.84,,,,,,,,,,
Multipower_48V_180Ah_2236,Multipower,batteries_synth,55836.0,93060.0,Gel,180.0,48.0,0.83,,,,,,,,,,
Multipower_24V_80Ah_2242,Multipower,batteries_synth,88414.0,147356.0,Gel,80.0,24.0,0.84,,,,,,,,,,
Multipower_24V_70Ah_2411,Multipower,batteries_synth,93675.0,156125.0,Gel,70.0,24.0,0.85,,,,,,,,,,
Multipower_12V_270Ah_2430,Multipower,batteries_synth,110420.0,184034.0,Gel,270.0,12.0,0.84,,,,,,,,,,
Multipower_24V_50Ah_2543,Multipower,batteries_synth,73252.0,122086.0,Gel,50.0,24.0,0.84,,,,,,,,,,
Multipower_48V_290Ah_2544,Multipower,batteries_synth,68201.0,113669.0,Gel,290.0,48.0,0.85,,,,,,,,,,
Multipower_24V_300Ah_2566,Multipower,batteries_synth,67915.0,113191.0,Gel,300.0,24.0,0.84,,,,,,,,,,
Multipower_12V_70Ah_2621,Multipower,batteries_synth,102157.0,170261.0,Gel,70.0,12.0,0.82,,,,,,,,,,
Multipower_24V_80Ah_2712,Multipower,batteries_synth,61879.0,103131.0,Gel,80.0,24.0,0.85,,,,,,,,,,
Multipower_48V_120Ah_2809,Multipower,batteries_synth,54232.0,90386.0,Gel,120.0,48.0,0.82,,,,,,,,,,
Multipower_24V_160Ah_2823,Multipower,batteries_synth,98838.0,164730.0,Gel,160.0,24.0,0.84,,,,,,,,,,
Multipower_24V_210Ah_2869,Multipower,batteries_synth,61646.0,102742.0,Gel,210.0,24.0,0.83,,,,,,,,,,
Multipower_48V_130Ah_2883,Multipower,batteries_synth,50381.0,83969.0,Gel,130.0,48.0,0.85,,,,,,,,,,
Multipower_12V_180Ah_2891,Multipower,batteries_synth,96662.0,161102.0,Gel,180.0,12.0,0.82,,,,,,,,,,
Multipower_12V_250Ah_2896,Multipower,batteries_synth,103990.0,173318.0,Gel,250.0,12.0,0.84,,,,,,,,,,
Multipower_24V_240Ah_2993,Multipower,batteries_synth,44872.0,74786.0,Gel,240.0,24.0,0.82,,,,,,,,,,
Multipower_12V_280Ah_2996,Multipower,batteries_synth,58750.0,97918.0,Gel,280.0,12.0,0.85,,,,,,,,,,
Multipower_48V_110Ah_3018,Multipower,batteries_synth,87217.0,145361.0,Gel,110.0,48.0,0.83,,,,,,,,,,
Multipower_12V_260Ah_3096,Multipower,batteries_synth,58722.0,97870.0,Gel,260.0,12.0,0.84,,,,,,,,,,
Multipower_48V_100Ah_3103,Multipower,batteries_synth,79014.0,131690.0,Gel,100.0,48.0,0.83,,,,,,,,,,
Multipower_12V_230Ah_3186,Multipower,batteries_synth,100262.0,167102.0,Gel,230.0,12.0,0.83,,,,,,,,,,
Multipower_48V_140Ah_3218,Multipower,batteries_synth,89149.0,148581.0,Gel,140.0,48.0,0.83,,,,,,,,,,
Multipower_12V_50Ah_3328,Multipower,batteries_synth,58100.0,96832.0,Gel,50.0,12.0,0.84,,,,,,,,,,
Multipower_48V_120Ah_3336,Multipower,batteries_synth,106643.0,177739.0,Gel,120.0,48.0,0.82,,,,,,,,,,
Multipower_24V_160Ah_3501,Multipower,batteries_synth,61294.0,102158.0,Gel,160.0,24.0,0.82,,,,,,,,,,
Multipower_24V_120Ah_3545,Multipower,batteries_synth,67329.0,112215.0,Gel,120.0,24.0,0.84,,,,,,,,,,
Multipower_48V_300Ah_3633,Multipower,batteries_synth,96944.0,161574.0,Gel,300.0,48.0,0.83,,,,,,,,,,
Multipower_48V_260Ah_3651,Multipower,batteries_synth,45196.0,75326.0,Gel,260.0,48.0,0.85,,,,,,,,,,
Multipower_24V_250Ah_3759,Multipower,batteries_synth,74080.0,123468.0,Gel,250.0,24.0,0.83,,,,,,,,,,
Multipower_48V_90Ah_3855,Multipower,batteries_synth,68137.0,113561.0,Gel,90.0,48.0,0.85,,,,,,,,,,
Multipower_48V_240Ah_3856,Multipower,batteries_synth,102415.0,170691.0,Gel,240.0,48.0,0.84,,,,,,,,,,
Multipower_12V_270Ah_3954,Multipower,batteries_synth,63814.0,106356.0,Gel,270.0,12.0,0.83,,,,,,,,,,
Multipower_12V_140Ah_4007,Multipower,batteries_synth,65333.0,108889.0,Gel,140.0,12.0,0.84,,,,,,,,,,
Multipower_48V_280Ah_4029,Multipower,batteries_synth,44500.0,74166.0,Gel,280.0,48.0,0.83,,,,,,,,,,
Multipower_24V_80Ah_4058,Multipower,batteries_synth,99035.0,165059.0,Gel,80.0,24.0,0.84,,,,,,,,,,
Multipower_12V_40Ah_4167,Multipower,batteries_synth,71378.0,118962.0,Gel,40.0,12.0,0.82,,,,,,,,,,
Multipower_24V_110Ah_4189,Multipower,batteries_synth,75646.0,126078.0,Gel,110.0,24.0,0.84,,,,,,,,,,
Multipower_24V_70Ah_4223,Multipower,batteries_synth,103322.0,172204.0,Gel,70.0,24.0,0.84,,,,,,,,,,
Multipower_12V_220Ah_4225,Multipower,batteries_synth,74360.0,123932.0,Gel,220.0,12.0,0.83,,,,,,,,,,
Multipower_48V_170Ah_4243,Multipower,batteries_synth,87401.0,145669.0,Gel,170.0,48.0,0.84,,,,,,,,,,
Multipower_12V_120Ah_4246,Multipower,batteries_synth,52695.0,87825.0,Gel,120.0,12.0,0.83,,,,,,,,,,
Multipower_48V_70Ah_4303,Multipower,batteries_synth,73019.0,121699.0,Gel,70.0,48.0,0.85,,,,,,,,,,
Multipower_48V_260Ah_4321,Multipower,batteries_synth,40550.0,67584.0,Gel,260.0,48.0,0.84,,,,,,,,,,
Multipower_12V_270Ah_4351,Multipower,batteries_synth,86232.0,143720.0,Gel,270.0,12.0,0.82,,,,,,,,,,
Multipower_48V_160Ah_4410,Multipower,batteries_synth,60142.0,100238.0,Gel,160.0,48.0,0.83,,,,,,,,,,
Multipower_12V_290Ah_4446,Multipower,batteries_synth,60252.0,100420.0,Gel,290.0,12.0,0.84,,,,,,,,,,
Multipower_48V_260Ah_4454,Multipower,batteries_synth,71295.0,118825.0,Gel,260.0,48.0,0.84,,,,,,,,,,
Multipower_12V_100Ah_4467,Multipower,batteries_synth,48079.0,80131.0,Gel,100.0,12.0,0.84,,,,,,,,,,
Multipower_24V_200Ah_4490,Multipower,batteries_synth,50018.0,83364.0,Gel,200.0,24.0,0.82,,,,,,,,,,
Multipower_24V_290Ah_4542,Multipower,batteries_synth,74138.0,123564.0,Gel,290.0,24.0,0.84,,,,,,,,,,
Multipower_48V_290Ah_4581,Multipower,batteries_synth,44582.0,74304.0,Gel,290.0,48.0,0.84,,,,,,,,,,
Multipower_48V_190Ah_4604,Multipower,batteries_synth,101173.0,168621.0,Gel,190.0,48.0,0.83,,,,,,,,,,
Multipower_12V_180Ah_4620,Multipower,batteries_synth,37502.0,62504.0,Gel,180.0,12.0,0.84,,,,,,,,,,
Multipower_12V_210Ah_4648,Multipower,batteries_synth,101817.0,169695.0,Gel,210.0,12.0,0.84,,,,,,,,,,
Multipower_24V_100Ah_4651,Multipower,batteries_synth,40746.0,67910.0,Gel,100.0,24.0,0.82,,,,,,,,,,
Multipower_48V_100Ah_4676,Multipower,batteries_synth,100548.0,167580.0,Gel,100.0,48.0,0.84,,,,,,,,,,
Multipower_24V_300Ah_4707,Multipower,batteries_synth,40750.0,67916.0,Gel,300.0,24.0,0.84,,,,,,,,,,
Multipower_48V_110Ah_4717,Multipower,batteries_synth,67657.0,112761.0,Gel,110.0,48.0,0.85,,,,,,,,,,
Multipower_12V_210Ah_4740,Multipower,batteries_synth,46442.0,77402.0,Gel,210.0,12.0,0.83,,,,,,,,,,
Multipower_24V_300Ah_4747,Multipower,batteries_synth,57748.0,96248.0,Gel,300.0,24.0,0.84,,,,,,,,,,
Multipower_48V_110Ah_4753,Multipower,batteries_synth,78232.0,130386.0,Gel,110.0,48.0,0.83,,,,,,,,,,
Multipower_12V_110Ah_4782,Multipower,batteries_synth,57589.0,95981.0,Gel,110.0,12.0,0.84,,,,,,,,,,
Multipower_48V_300Ah_4792,Multipower,batteries_synth,109967.0,183279.0,Gel,300.0,48.0,0.84,,,,,,,,,,
Multipower_24V_130Ah_4842,Multipower,batteries_synth,86032.0,143388.0,Gel,130.0,24.0,0.84,,,,,,,,,,
Multipower_24V_260Ah_4845,Multipower,batteries_synth,62540.0,104232.0,Gel,260.0,24.0,0.84,,,,,,,,,,
Multipower_12V_70Ah_4916,Multipower,batteries_synth,79505.0,132509.0,Gel,70.0,12.0,0.83,,,,,,,,,,
Multipower_12V_250Ah_4968,Multipower,batteries_synth,77900.0,129832.0,Gel,250.0,12.0,0.84,,,,,,,,,,
Multipower_12V_210Ah_4983,Multipower,batteries_synth,39809.0,66349.0,Gel,210.0,12.0,0.83,,,,,,,,,,
Multipower_12V_140Ah_4989,Multipower,batteries_synth,98764.0,164608.0,Gel,140.0,12.0,0.84,,,,,,,,,,
Multipower_12V_60Ah_21,Multipower,batteries_synth,102758.0,171264.0,LiFePO4,60.0,12.0,0.83,,,,,,,,,,
Multipower_24V_30Ah_63,Multipower,batteries_synth,56838.0,94730.0,LiFePO4,30.0,24.0,0.83,,,,,,,,,,
Multipower_24V_80Ah_120,Multipower,batteries_synth,109325.0,182209.0,LiFePO4,80.0,24.0,0.85,,,,,,,,,,
Multipower_48V_120Ah_125,Multipower,batteries_synth,76756.0,127928.0,LiFePO4,120.0,48.0,0.83,,,,,,,,,,
Multipower_24V_140Ah_128,Multipower,batteries_synth,78432.0,130720.0,LiFePO4,140.0,24.0,0.84,,,,,,,,,,
Multipower_12V_210Ah_163,Multipower,batteries_synth,87546.0,145910.0,LiFePO4,210.0,12.0,0.82,,,,,,,,,,
Multipower_48V_200Ah_174,Multipower,batteries_synth,66858.0,111430.0,LiFePO4,200.0,48.0,0.83,,,,,,,,,,
Multipower_12V_180Ah_176,Multipower,batteries_synth,81618.0,136030.0,LiFePO4,180.0,12.0,0.83,,,,,,,,,,
Multipower_48V_150Ah_179,Multipower,batteries_synth,57249.0,95415.0,LiFePO4,150.0,48.0,0.84,,,,,,,,,,
Multipower_12V_240Ah_234,Multipower,batteries_synth,100805.0,168009.0,LiFePO4,240.0,12.0,0.82,,,,,,,,,,
Multipower_24V_200Ah_287,Multipower,batteries_synth,111571.0,185951.0,LiFePO4,200.0,24.0,0.83,,,,,,,,,,
Multipower_12V_210Ah_292,Multipower,batteries_synth,40516.0,67528.0,LiFePO4,210.0,12.0,0.82,,,,,,,,,,
Multipower_48V_100Ah_361,Multipower,batteries_synth,41190.0,68650.0,LiFePO4,100.0,48.0,0.83,,,,,,,,,,
Multipower_24V_90Ah_362,Multipower,batteries_synth,42550.0,70916.0,LiFePO4,90.0,24.0,0.84,,,,,,,,,,
Multipower_24V_40Ah_428,Multipower,batteries_synth,52528.0,87546.0,LiFePO4,40.0,24.0,0.82,,,,,,,,,,
Multipower_12V_240Ah_434,Multipower,batteries_synth,91108.0,151848.0,LiFePO4,240.0,12.0,0.82,,,,,,,,,,
Multipower_24V_140Ah_442,Multipower,batteries_synth,64294.0,107158.0,LiFePO4,140.0,24.0,0.84,,,,,,,,,,
Multipower_12V_150Ah_444,Multipower,batteries_synth,61019.0,101699.0,LiFePO4,150.0,12.0,0.82,,,,,,,,,,
Multipower_24V_90Ah_610,Multipower,batteries_synth,86740.0,144568.0,LiFePO4,90.0,24.0,0.83,,,,,,,,,,
Multipower_12V_210Ah_628,Multipower,batteries_synth,63634.0,106056.0,LiFePO4,210.0,12.0,0.82,,,,,,,,,,
Multipower_24V_180Ah_647,Multipower,batteries_synth,80144.0,133574.0,LiFePO4,180.0,24.0,0.84,,,,,,,,,,
Multipower_12V_70Ah_708,Multipower,batteries_synth,91378.0,152296.0,LiFePO4,70.0,12.0,0.85,,,,,,,,,,
Multipower_12V_280Ah_716,Multipower,batteries_synth,68452.0,114086.0,LiFePO4,280.0,12.0,0.84,,,,,,,,,,
Multipower_24V_100Ah_794,Multipower,batteries_synth,66508.0,110848.0,LiFePO4,100.0,24.0,0.83,,,,,,,,,,
Multipower_24V_130Ah_809,Multipower,batteries_synth,68846.0,114744.0,LiFePO4,130.0,24.0,0.84,,,,,,,,,,
Multipower_12V_90Ah_828,Multipower,batteries_synth,43482.0,72470.0,LiFePO4,90.0,12.0,0.83,,,,,,,,,,
Multipower_12V_60Ah_846,Multipower,batteries_synth,69413.0,115689.0,LiFePO4,60.0,12.0,0.84,,,,,,,,,,
Multipower_24V_190Ah_927,Multipower,batteries_synth,56992.0,94988.0,LiFePO4,190.0,24.0,0.85,,,,,,,,,,
Multipower_48V_90Ah_934,Multipower,batteries_synth,72548.0,120914.0,LiFePO4,90.0,48.0,0.84,,,,,,,,,,
Multipower_12V_170Ah_973,Multipower,batteries_synth,78397.0,130661.0,LiFePO4,170.0,12.0,0.84,,,,,,,,,,
Multipower_48V_140Ah_1004,Multipower,batteries_synth,43169.0,71949.0,LiFePO4,140.0,48.0,0.83,,,,,,,,,,
Multipower_24V_150Ah_1150,Multipower,batteries_synth,109615.0,182691.0,LiFePO4,150.0,24.0,0.83,,,,,,,,,,
Multipower_12V_200Ah_1182,Multipower,batteries_synth,93318.0,155530.0,LiFePO4,200.0,12.0,0.84,,,,,,,,,,
Multipower_48V_250Ah_1227,Multipower,batteries_synth,68692.0,114486.0,LiFePO4,250.0,48.0,0.82,,,,,,,,,,
Multipower_24V_280Ah_1278,Multipower,batteries_synth,60629.0,101049.0,LiFePO4,280.0,24.0,0.83,,,,,,,,,,
Multipower_48V_220Ah_1329,Multipower,batteries_synth,58876.0,98126.0,LiFePO4,220.0,48.0,0.84,,,,,,,,,,
Multipower_24V_190Ah_1346,Multipower,batteries_synth,100251.0,167085.0,LiFePO4,190.0,24.0,0.84,,,,,,,,,,
Multipower_24V_140Ah_1383,Multipower,batteries_synth,93874.0,156456.0,LiFePO4,140.0,24.0,0.82,,,,,,,,,,
Multipower_12V_140Ah_1475,Multipower,batteries_synth,84742.0,141236.0,LiFePO4,140.0,12.0,0.83,,,,,,,,,,
Multipower_24V_290Ah_1480,Multipower,batteries_synth,97223.0,162039.0,LiFePO4,290.0,24.0,0.84,,,,,,,,,,
Multipower_12V_200Ah_1583,Multipower,batteries_synth,88628.0,147712.0,LiFePO4,200.0,12.0,0.83,,,,,,,,,,
Multipower_48V_270Ah_1658,Multipower,batteries_synth,88046.0,146742.0,LiFePO4,270.0,48.0,0.85,,,,,,,,,,
Multipower_12V_300Ah_1679,Multipower,batteries_synth,97174.0,161956.0,LiFePO4,300.0,12.0,0.83,,,,,,,,,,
Multipower_24V_120Ah_1807,Multipower,batteries_synth,102796.0,171326.0,LiFePO4,120.0,24.0,0.84,,,,,,,,,,
Multipower_24V_130Ah_1829,Multipower,batteries_synth,91481.0,152469.0,LiFePO4,130.0,24.0,0.83,,,,,,,,,,
Multipower_48V_130Ah_1902,Multipower,batteries_synth,52110.0,86850.0,LiFePO4,130.0,48.0,0.85,,,,,,,,,,
Multipower_24V_270Ah_1976,Multipower,batteries_synth,95426.0,159044.0,LiFePO4,270.0,24.0,0.84,,,,,,,,,,
Multipower_48V_270Ah_2045,Multipower,batteries_synth,74755.0,124591.0,LiFePO4,270.0,48.0,0.84,,,,,,,,,,
Multipower_12V_300Ah_2084,Multipower,batteries_synth,101337.0,168895.0,LiFePO4,300.0,12.0,0.83,,,,,,,,,,
Multipower_12V_240Ah_2165,Multipower,batteries_synth,104750.0,174584.0,LiFePO4,240.0,12.0,0.83,,,,,,,,,,
Multipower_12V_240Ah_2197,Multipower,batteries_synth,97316.0,162194.0,LiFePO4,240.0,12.0,0.82,,,,,,,,,,
Multipower_48V_290Ah_2254,Multipower,batteries_synth,80713.0,134521.0,LiFePO4,290.0,48.0,0.85,,,,,,,,,,
Multipower_48V_130Ah_2333,Multipower,batteries_synth,87089.0,145149.0,LiFePO4,130.0,48.0,0.83,,,,,,,,,,
Multipower_24V_70Ah_2404,Multipower,batteries_synth,81197.0,135329.0,LiFePO4,70.0,24.0,0.84,,,,,,,,,,
Multipower_48V_260Ah_2447,Multipower,batteries_synth,89527.0,149211.0,LiFePO4,260.0,48.0,0.84,,,,,,,,,,
Multipower_24V_40Ah_2467,Multipower,batteries_synth,97568.0,162614.0,LiFePO4,40.0,24.0,0.82,,,,,,,,,,
Multipower_24V_150Ah_2470,Multipower,batteries_synth,43918.0,73196.0,LiFePO4,150.0,24.0,0.83,,,,,,,,,,
Multipower_24V_160Ah_2503,Multipower,batteries_synth,82442.0,137402.0,LiFePO4,160.0,24.0,0.85,,,,,,,,,,
Multipower_12V_150Ah_2510,Multipower,batteries_synth,91731.0,152885.0,LiFePO4,150.0,12.0,0.82,,,,,,,,,,
Multipower_12V_250Ah_2514,Multipower,batteries_synth,43980.0,73300.0,LiFePO4,250.0,12.0,0.85,,,,,,,,,,
Multipower_24V_290Ah_2545,Multipower,batteries_synth,60190.0,100316.0,LiFePO4,290.0,24.0,0.83,,,,,,,,,,
Multipower_48V_270Ah_2586,Multipower,batteries_synth,50320.0,83866.0,LiFePO4,270.0,48.0,0.84,,,,,,,,,,
Multipower_24V_130Ah_2591,Multipower,batteries_synth,58594.0,97656.0,LiFePO4,130.0,24.0,0.82,,,,,,,,,,
Multipower_24V_110Ah_2634,Multipower,batteries_synth,70443.0,117405.0,LiFePO4,110.0,24.0,0.84,,,,,,,,,,
Multipower_24V_220Ah_2650,Multipower,batteries_synth,77640.0,129400.0,LiFePO4,220.0,24.0,0.82,,,,,,,,,,
Multipower_24V_60Ah_2672,Multipower,batteries_synth,78080.0,130132.0,LiFePO4,60.0,24.0,0.85,,,,,,,,,,
Multipower_48V_60Ah_2676,Multipower,batteries_synth,90364.0,150606.0,LiFePO4,60.0,48.0,0.82,,,,,,,,,,
Multipower_12V_30Ah_2727,Multipower,batteries_synth,82690.0,137816.0,LiFePO4,30.0,12.0,0.83,,,,,,,,,,
Multipower_48V_240Ah_2763,Multipower,batteries_synth,97611.0,162685.0,LiFePO4,240.0,48.0,0.82,,,,,,,,,,
Multipower_24V_210Ah_2769,Multipower,batteries_synth,80952.0,134920.0,LiFePO4,210.0,24.0,0.83,,,,,,,,,,
Multipower_48V_110Ah_2806,Multipower,batteries_synth,39758.0,66262.0,LiFePO4,110.0,48.0,0.82,,,,,,,,,,
Multipower_48V_120Ah_2807,Multipower,batteries_synth,65273.0,108789.0,LiFePO4,120.0,48.0,0.83,,,,,,,,,,
