inverter_id,brand,rated_power_w,voltage_input,voltage_output,mode,derating_factor,price_min,price_max
Fronius_8950W_4096,Fronius,8950.0,12.0,220.0,Battery-Based,0.91,876827.0,1461379.0
Fronius_13650W_4139,Fronius,13650.0,96.0,220.0,Battery-Based,0.87,1223166.0,2038610.0
Fronius_9150W_4210,Fronius,9150.0,240.0,220.0,Battery-Based,0.9,898512.0,1497520.0
Fronius_10300W_4237,Fronius,10300.0,96.0,220.0,Battery-Based,0.9,1082155.0,1803591.0
Fronius_10950W_4530,Fronius,10950.0,240.0,220.0,Battery-Based,0.88,1023260.0,1705432.0
Fronius_8000W_4933,Fronius,8000.0,96.0,220.0,Battery-Based,0.87,739608.0,1232680.0
Fronius_15000W_4954,Fronius,15000.0,12.0,220.0,Battery-Based,0.91,1414684.0,2357806.0
Fronius_12550W_4984,Fronius,12550.0,12.0,220.0,Battery-Based,0.87,1179762.0,1966270.0
Fronius_12250W_80,Fronius,12250.0,96.0,220.0,Grid-Tie,0.91,1368655.0,2281091.0
Fronius_13900W_119,Fronius,13900.0,48.0,220.0,Grid-Tie,0.9,1467098.0,2445162.0
Fronius_13050W_179,Fronius,13050.0,96.0,220.0,Grid-Tie,0.89,1342317.0,2237195.0
Fronius_9150W_189,Fronius,9150.0,240.0,220.0,Grid-Tie,0.88,798270.0,1330450.0
Fronius_17000W_269,Fronius,17000.0,96.0,220.0,Grid-Tie,0.87,1520044.0,2533406.0
Fronius_11700W_283,Fronius,11700.0,96.0,220.0,Grid-Tie,0.89,1118020.0,1863368.0
Fronius_18800W_529,Fronius,18800.0,24.0,220.0,Grid-Tie,0.92,2054954.0,3424924.0
Fronius_13900W_566,Fronius,13900.0,24.0,220.0,Grid-Tie,0.89,1239382.0,2065638.0
Fronius_6650W_594,Fronius,6650.0,24.0,220.0,Grid-Tie,0.87,638918.0,1064862.0
Fronius_10100W_726,Fronius,10100.0,96.0,220.0,Grid-Tie,0.91,857963.0,1429939.0
Fronius_10250W_798,Fronius,10250.0,48.0,220.0,Grid-Tie,0.89,812260.0,1353766.0
Fronius_14750W_822,Fronius,14750.0,240.0,220.0,Grid-Tie,0.89,1429759.0,2382931.0
Fronius_18050W_823,Fronius,18050.0,240.0,220.0,Grid-Tie,0.89,1823518.0,3039198.0
Fronius_8000W_866,Fronius,8000.0,12.0,220.0,Grid-Tie,0.88,718555.0,1197591.0
Fronius_750W_867,Fronius,750.0,12.0,220.0,Grid-Tie,0.88,59900.0,99832.0
Fronius_18450W_972,Fronius,18450.0,96.0,220.0,Grid-Tie,0.88,1528890.0,2548150.0
Fronius_6000W_980,Fronius,6000.0,12.0,220.0,Grid-Tie,0.87,596589.0,994315.0
Fronius_4150W_1061,Fronius,4150.0,48.0,220.0,Grid-Tie,0.89,439952.0,733254.0
Fronius_4600W_1132,Fronius,4600.0,24.0,220.0,Grid-Tie,0.9,505973.0,843289.0
Fronius_5200W_1286,Fronius,5200.0,24.0,220.0,Grid-Tie,0.92,507502.0,845838.0
Fronius_6050W_1439,Fronius,6050.0,96.0,220.0,Grid-Tie,0.88,489184.0,815306.0
Fronius_950W_1567,Fronius,950.0,12.0,220.0,Grid-Tie,0.91,102367.0,170611.0
Fronius_19650W_1593,Fronius,19650.0,96.0,220.0,Grid-Tie,0.88,1731504.0,2885840.0
Fronius_14650W_1846,Fronius,14650.0,12.0,220.0,Grid-Tie,0.89,1109023.0,1848371.0
Fronius_3700W_1966,Fronius,3700.0,48.0,220.0,Grid-Tie,0.91,291598.0,485996.0
Fronius_19000W_1979,Fronius,19000.0,96.0,220.0,Grid-Tie,0.88,1560435.0,2600725.0
Fronius_6650W_1988,Fronius,6650.0,12.0,220.0,Grid-Tie,0.88,612720.0,1021200.0
Fronius_13750W_2105,Fronius,13750.0,240.0,220.0,Grid-Tie,0.88,1057265.0,1762109.0
Fronius_17000W_2147,Fronius,17000.0,12.0,220.0,Grid-Tie,0.89,1492222.0,2487036.0
Fronius_5450W_2577,Fronius,5450.0,12.0,220.0,Grid-Tie,0.88,482370.0,803950.0
Fronius_14450W_2801,Fronius,14450.0,24.0,220.0,Grid-Tie,0.91,1504150.0,2506918.0
Fronius_11150W_2812,Fronius,11150.0,240.0,220.0,Grid-Tie,0.91,862898.0,1438164.0
Fronius_12450W_3005,Fronius,12450.0,12.0,220.0,Grid-Tie,0.89,1224164.0,2040272.0
Fronius_3800W_3067,Fronius,3800.0,48.0,220.0,Grid-Tie,0.92,376546.0,627576.0
Fronius_2250W_3220,Fronius,2250.0,240.0,220.0,Grid-Tie,0.87,214474.0,357456.0
Fronius_16550W_3411,Fronius,16550.0,12.0,220.0,Grid-Tie,0.9,1358786.0,2264644.0
Fronius_6750W_3434,Fronius,6750.0,12.0,220.0,Grid-Tie,0.88,588406.0,980676.0
Fronius_17150W_3490,Fronius,17150.0,96.0,220.0,Grid-Tie,0.87,1624460.0,2707434.0
Fronius_19950W_3501,Fronius,19950.0,12.0,220.0,Grid-Tie,0.9,1857962.0,3096604.0
Fronius_1700W_3566,Fronius,1700.0,48.0,220.0,Grid-Tie,0.91,167407.0,279011.0
Fronius_13550W_3608,Fronius,13550.0,96.0,220.0,Grid-Tie,0.87,1478415.0,2464025.0
Fronius_19450W_3767,Fronius,19450.0,24.0,220.0,Grid-Tie,0.9,1536986.0,2561642.0
Fronius_16900W_3880,Fronius,16900.0,24.0,220.0,Grid-Tie,0.89,1425493.0,2375821.0
Fronius_9800W_4005,Fronius,9800.0,24.0,220.0,Grid-Tie,0.92,764752.0,1274588.0
Fronius_1600W_4079,Fronius,1600.0,12.0,220.0,Grid-Tie,0.91,133864.0,223108.0
Fronius_17750W_4103,Fronius,17750.0,96.0,220.0,Grid-Tie,0.91,1390740.0,2317900.0
Fronius_5900W_4364,Fronius,5900.0,48.0,220.0,Grid-Tie,0.92,601791.0,1002985.0
Fronius_6600W_4492,Fronius,6600.0,12.0,220.0,Grid-Tie,0.88,500090.0,833484.0
Fronius_15650W_4557,Fronius,15650.0,96.0,220.0,Grid-Tie,0.88,1227568.0,2045946.0
Fronius_12300W_4687,Fronius,12300.0,240.0,220.0,Grid-Tie,0.88,1257458.0,2095764.0
Fronius_9200W_4689,Fronius,9200.0,96.0,220.0,Grid-Tie,0.89,853269.0,1422115.0
Fronius_13200W_4695,Fronius,13200.0,96.0,220.0,Grid-Tie,0.89,1224360.0,2040600.0
Fronius_10700W_4894,Fronius,10700.0,12.0,220.0,Grid-Tie,0.88,990178.0,1650298.0
Fronius_6100W_156,Fronius,6100.0,96.0,220.0,Hybrid,0.91,577572.0,962620.0
Fronius_6100W_266,Fronius,6100.0,240.0,220.0,Hybrid,0.91,584385.0,973975.0
Fronius_14000W_358,Fronius,14000.0,240.0,220.0,Hybrid,0.87,1235757.0,2059595.0
Fronius_12500W_372,Fronius,12500.0,12.0,220.0,Hybrid,0.89,1056700.0,1761166.0
Fronius_18500W_542,Fronius,18500.0,48.0,220.0,Hybrid,0.89,1545754.0,2576258.0
Fronius_3200W_544,Fronius,3200.0,24.0,220.0,Hybrid,0.92,325739.0,542899.0
Fronius_10300W_608,Fronius,10300.0,240.0,220.0,Hybrid,0.92,1044527.0,1740879.0
Fronius_14200W_694,Fronius,14200.0,48.0,220.0,Hybrid,0.91,1397944.0,2329906.0
Fronius_12550W_1162,Fronius,12550.0,24.0,220.0,Hybrid,0.88,1160612.0,1934354.0
Fronius_19100W_1366,Fronius,19100.0,12.0,220.0,Hybrid,0.87,1815972.0,3026620.0
Fronius_4900W_1430,Fronius,4900.0,24.0,220.0,Hybrid,0.92,545693.0,909489.0
Fronius_15100W_1696,Fronius,15100.0,24.0,220.0,Hybrid,0.91,1569752.0,2616254.0
Fronius_7450W_1980,Fronius,7450.0,24.0,220.0,Hybrid,0.9,568725.0,947875.0
Fronius_6250W_2044,Fronius,6250.0,12.0,220.0,Hybrid,0.91,642649.0,1071081.0
Fronius_5050W_2090,Fronius,5050.0,96.0,220.0,Hybrid,0.87,440180.0,733634.0
Fronius_1550W_2127,Fronius,1550.0,48.0,220.0,Hybrid,0.89,134730.0,224550.0
Fronius_7250W_2230,Fronius,7250.0,96.0,220.0,Hybrid,0.88,554060.0,923432.0
Fronius_16600W_2261,Fronius,16600.0,24.0,220.0,Hybrid,0.89,1845752.0,3076254.0
Fronius_14650W_2300,Fronius,14650.0,24.0,220.0,Hybrid,0.92,1503262.0,2505436.0
Fronius_13500W_2371,Fronius,13500.0,240.0,220.0,Hybrid,0.91,1425952.0,2376588.0
Fronius_13350W_2450,Fronius,13350.0,240.0,220.0,Hybrid,0.89,1442430.0,2404050.0
Fronius_6550W_2469,Fronius,6550.0,12.0,220.0,Hybrid,0.91,685644.0,1142740.0
Fronius_13800W_2824,Fronius,13800.0,240.0,220.0,Hybrid,0.9,1432772.0,2387952.0
Fronius_5050W_2988,Fronius,5050.0,48.0,220.0,Hybrid,0.92,424602.0,707670.0
Fronius_11400W_3028,Fronius,11400.0,96.0,220.0,Hybrid,0.9,1008911.0,1681519.0
Fronius_1950W_3337,Fronius,1950.0,48.0,220.0,Hybrid,0.9,151494.0,252490.0
Fronius_5150W_3540,Fronius,5150.0,240.0,220.0,Hybrid,0.91,558859.0,931431.0
Fronius_4600W_3674,Fronius,4600.0,48.0,220.0,Hybrid,0.92,433517.0,722529.0
Fronius_16700W_3710,Fronius,16700.0,12.0,220.0,Hybrid,0.91,1389472.0,2315788.0
Fronius_6250W_3869,Fronius,6250.0,48.0,220.0,Hybrid,0.92,686638.0,1144398.0
Fronius_11450W_3898,Fronius,11450.0,96.0,220.0,Hybrid,0.91,862199.0,1436999.0
Fronius_3000W_3904,Fronius,3000.0,24.0,220.0,Hybrid,0.88,324794.0,541324.0
Fronius_800W_4064,Fronius,800.0,24.0,220.0,Hybrid,0.9,81244.0,135408.0
Fronius_9700W_4153,Fronius,9700.0,240.0,220.0,Hybrid,0.87,954914.0,1591522.0
Fronius_7300W_4551,Fronius,7300.0,24.0,220.0,Hybrid,0.89,605721.0,1009535.0
Fronius_14150W_4568,Fronius,14150.0,240.0,220.0,Hybrid,0.9,1447493.0,2412489.0
Fronius_12400W_4604,Fronius,12400.0,96.0,220.0,Hybrid,0.9,1217168.0,2028614.0
Fronius_5400W_4622,Fronius,5400.0,48.0,220.0,Hybrid,0.88,457292.0,762152.0
Fronius_10650W_4688,Fronius,10650.0,48.0,220.0,Hybrid,0.91,962392.0,1603988.0
Fronius_17050W_4718,Fronius,17050.0,96.0,220.0,Hybrid,0.92,1574679.0,2624465.0
Fronius_11600W_4865,Fronius,11600.0,12.0,220.0,Hybrid,0.89,1260448.0,2100748.0
Fronius_12300W_4883,Fronius,12300.0,240.0,220.0,Hybrid,0.91,923824.0,1539708.0
Fronius_13250W_78,Fronius,13250.0,24.0,220.0,Multifunction,0.87,1266880.0,2111466.0
Fronius_11350W_190,Fronius,11350.0,96.0,220.0,Multifunction,0.91,1154306.0,1923842.0
Fronius_17800W_193,Fronius,17800.0,240.0,220.0,Multifunction,0.89,1502735.0,2504559.0
Fronius_14050W_416,Fronius,14050.0,24.0,220.0,Multifunction,0.87,1542993.0,2571655.0
Fronius_4350W_447,Fronius,4350.0,240.0,220.0,Multifunction,0.92,377153.0,628589.0
Fronius_5150W_453,Fronius,5150.0,240.0,220.0,Multifunction,0.88,419398.0,698996.0
Fronius_6100W_487,Fronius,6100.0,12.0,220.0,Multifunction,0.92,493941.0,823235.0
Fronius_5450W_744,Fronius,5450.0,12.0,220.0,Multifunction,0.89,493974.0,823290.0
Fronius_6300W_848,Fronius,6300.0,12.0,220.0,Multifunction,0.89,621418.0,1035698.0
Fronius_11050W_1009,Fronius,11050.0,240.0,220.0,Multifunction,0.9,1076569.0,1794281.0
Fronius_14650W_1026,Fronius,14650.0,24.0,220.0,Multifunction,0.88,1468641.0,2447735.0
Fronius_11000W_1170,Fronius,11000.0,240.0,220.0,Multifunction,0.92,1168239.0,1947065.0
Fronius_17700W_1188,Fronius,17700.0,24.0,220.0,Multifunction,0.9,1733704.0,2889506.0
Fronius_13350W_1210,Fronius,13350.0,96.0,220.0,Multifunction,0.89,1066861.0,1778101.0
Fronius_6800W_1279,Fronius,6800.0,240.0,220.0,Multifunction,0.88,616700.0,1027834.0
Fronius_11200W_1413,Fronius,11200.0,240.0,220.0,Multifunction,0.89,1231967.0,2053279.0
Fronius_3300W_1513,Fronius,3300.0,24.0,220.0,Multifunction,0.9,362517.0,604195.0
Fronius_13950W_1546,Fronius,13950.0,96.0,220.0,Multifunction,0.88,1545145.0,2575241.0
Fronius_17850W_1690,Fronius,17850.0,12.0,220.0,Multifunction,0.89,1341104.0,2235174.0
Fronius_13150W_1695,Fronius,13150.0,240.0,220.0,Multifunction,0.89,1220842.0,2034736.0
Fronius_10250W_2032,Fronius,10250.0,24.0,220.0,Multifunction,0.9,1003096.0,1671826.0
Fronius_7900W_2148,Fronius,7900.0,96.0,220.0,Multifunction,0.9,730357.0,1217261.0
Fronius_17100W_2306,Fronius,17100.0,240.0,220.0,Multifunction,0.87,1558179.0,2596965.0
Fronius_6850W_2332,Fronius,6850.0,96.0,220.0,Multifunction,0.89,759367.0,1265611.0
Fronius_3900W_2414,Fronius,3900.0,96.0,220.0,Multifunction,0.92,314590.0,524316.0
Fronius_800W_2475,Fronius,800.0,12.0,220.0,Multifunction,0.89,63714.0,106190.0
Fronius_17650W_2520,Fronius,17650.0,240.0,220.0,Multifunction,0.92,1952714.0,3254522.0
Fronius_2200W_2540,Fronius,2200.0,12.0,220.0,Multifunction,0.88,246974.0,411624.0
Fronius_8050W_2560,Fronius,8050.0,96.0,220.0,Multifunction,0.91,658766.0,1097944.0
Fronius_4500W_2616,Fronius,4500.0,48.0,220.0,Multifunction,0.89,436131.0,726885.0
Fronius_16150W_2631,Fronius,16150.0,48.0,220.0,Multifunction,0.88,1322661.0,2204435.0
Fronius_17700W_2635,Fronius,17700.0,96.0,220.0,Multifunction,0.89,1585142.0,2641904.0
Fronius_16550W_2748,Fronius,16550.0,24.0,220.0,Multifunction,0.9,1692860.0,2821432.0
Fronius_10300W_2781,Fronius,10300.0,240.0,220.0,Multifunction,0.88,993802.0,1656338.0
Fronius_10250W_3165,Fronius,10250.0,240.0,220.0,Multifunction,0.92,1026529.0,1710881.0
Fronius_17250W_3388,Fronius,17250.0,24.0,220.0,Multifunction,0.88,1930544.0,3217574.0
Fronius_12100W_3677,Fronius,12100.0,24.0,220.0,Multifunction,0.89,1331953.0,2219921.0
Fronius_3750W_3931,Fronius,3750.0,12.0,220.0,Multifunction,0.89,373264.0,622106.0
Fronius_11950W_3958,Fronius,11950.0,24.0,220.0,Multifunction,0.91,1225402.0,2042338.0
Fronius_7400W_4043,Fronius,7400.0,240.0,220.0,Multifunction,0.88,806123.0,1343539.0
Fronius_3900W_4151,Fronius,3900.0,96.0,220.0,Multifunction,0.91,386994.0,644990.0
Fronius_10550W_4183,Fronius,10550.0,24.0,220.0,Multifunction,0.91,1087843.0,1813071.0
Fronius_12700W_4215,Fronius,12700.0,96.0,220.0,Multifunction,0.91,1344003.0,2240005.0
Fronius_15050W_4592,Fronius,15050.0,48.0,220.0,Multifunction,0.87,1586095.0,2643491.0
Fronius_8050W_4636,Fronius,8050.0,240.0,220.0,Multifunction,0.91,875008.0,1458346.0
Fronius_15150W_4746,Fronius,15150.0,240.0,220.0,Multifunction,0.92,1282671.0,2137785.0
Fronius_5250W_4784,Fronius,5250.0,240.0,220.0,Multifunction,0.91,394987.0,658311.0
Fronius_11200W_4791,Fronius,11200.0,96.0,220.0,Multifunction,0.9,971333.0,1618889.0
Fronius_8200W_4992,Fronius,8200.0,96.0,220.0,Multifunction,0.9,830799.0,1384665.0
Fronius_15950W_92,Fronius,15950.0,12.0,220.0,Off-Grid,0.89,1549758.0,2582930.0
Fronius_10000W_199,Fronius,10000.0,96.0,220.0,Off-Grid,0.87,822423.0,1370705.0
Fronius_17300W_217,Fronius,17300.0,12.0,220.0,Off-Grid,0.9,1586700.0,2644500.0
Fronius_2500W_279,Fronius,2500.0,12.0,220.0,Off-Grid,0.92,196948.0,328246.0
Fronius_10750W_282,Fronius,10750.0,12.0,220.0,Off-Grid,0.89,920052.0,1533420.0
Fronius_14200W_709,Fronius,14200.0,24.0,220.0,Off-Grid,0.89,1111094.0,1851822.0
Fronius_4550W_722,Fronius,4550.0,96.0,220.0,Off-Grid,0.91,417674.0,696122.0
Fronius_13450W_943,Fronius,13450.0,240.0,220.0,Off-Grid,0.9,1246409.0,2077349.0
Fronius_14550W_958,Fronius,14550.0,96.0,220.0,Off-Grid,0.89,1304792.0,2174652.0
Fronius_1700W_1035,Fronius,1700.0,24.0,220.0,Off-Grid,0.91,149422.0,249036.0
Fronius_15600W_1041,Fronius,15600.0,24.0,220.0,Off-Grid,0.89,1281932.0,2136552.0
Fronius_5350W_1187,Fronius,5350.0,48.0,220.0,Off-Grid,0.9,517858.0,863096.0
Fronius_17300W_1220,Fronius,17300.0,240.0,220.0,Off-Grid,0.92,1777432.0,2962386.0
Fronius_5550W_1239,Fronius,5550.0,240.0,220.0,Off-Grid,0.91,622190.0,1036984.0
Fronius_5100W_1929,Fronius,5100.0,240.0,220.0,Off-Grid,0.92,408672.0,681120.0
Fronius_18250W_1964,Fronius,18250.0,240.0,220.0,Off-Grid,0.91,1644616.0,2741028.0
Fronius_11250W_2093,Fronius,11250.0,48.0,220.0,Off-Grid,0.89,1217239.0,2028731.0
Fronius_13850W_2141,Fronius,13850.0,48.0,220.0,Off-Grid,0.9,1334824.0,2224708.0
Fronius_2900W_2294,Fronius,2900.0,48.0,220.0,Off-Grid,0.9,289943.0,483239.0
Fronius_9300W_2319,Fronius,9300.0,240.0,220.0,Off-Grid,0.92,903897.0,1506495.0
Fronius_11600W_2320,Fronius,11600.0,96.0,220.0,Off-Grid,0.88,1138382.0,1897302.0
Fronius_18950W_2416,Fronius,18950.0,12.0,220.0,Off-Grid,0.92,1759328.0,2932214.0
Fronius_9550W_2504,Fronius,9550.0,96.0,220.0,Off-Grid,0.88,903896.0,1506494.0
Fronius_16250W_2538,Fronius,16250.0,12.0,220.0,Off-Grid,0.91,1369642.0,2282738.0
Fronius_1600W_2594,Fronius,1600.0,240.0,220.0,Off-Grid,0.91,175555.0,292591.0
Fronius_15300W_2614,Fronius,15300.0,240.0,220.0,Off-Grid,0.89,1417504.0,2362506.0
Fronius_1000W_2785,Fronius,1000.0,96.0,220.0,Off-Grid,0.91,90952.0,151588.0
Fronius_16400W_2851,Fronius,16400.0,240.0,220.0,Off-Grid,0.87,1465689.0,2442815.0
Fronius_2850W_2858,Fronius,2850.0,240.0,220.0,Off-Grid,0.89,216352.0,360586.0
Fronius_12400W_3255,Fronius,12400.0,12.0,220.0,Off-Grid,0.9,1351897.0,2253161.0
Fronius_18200W_3279,Fronius,18200.0,12.0,220.0,Off-Grid,0.88,1919708.0,3199514.0
Fronius_9000W_3309,Fronius,9000.0,48.0,220.0,Off-Grid,0.91,831026.0,1385044.0
Fronius_3400W_3367,Fronius,3400.0,240.0,220.0,Off-Grid,0.9,264417.0,440695.0
Fronius_3700W_3405,Fronius,3700.0,12.0,220.0,Off-Grid,0.9,329995.0,549991.0
Fronius_8200W_3415,Fronius,8200.0,12.0,220.0,Off-Grid,0.9,795442.0,1325738.0
Fronius_10750W_3527,Fronius,10750.0,48.0,220.0,Off-Grid,0.92,1148776.0,1914628.0
Fronius_16850W_3549,Fronius,16850.0,12.0,220.0,Off-Grid,0.9,1766665.0,2944441.0
Fronius_14400W_3716,Fronius,14400.0,12.0,220.0,Off-Grid,0.91,1296434.0,2160724.0
Fronius_1900W_3780,Fronius,1900.0,96.0,220.0,Off-Grid,0.87,201740.0,336232.0
Fronius_11950W_3874,Fronius,11950.0,96.0,220.0,Off-Grid,0.9,1232642.0,2054402.0
Fronius_7150W_3893,Fronius,7150.0,12.0,220.0,Off-Grid,0.91,706911.0,1178185.0
Fronius_2750W_3984,Fronius,2750.0,48.0,220.0,Off-Grid,0.91,297256.0,495428.0
Fronius_14800W_4122,Fronius,14800.0,24.0,220.0,Off-Grid,0.91,1471663.0,2452771.0
Fronius_16100W_4489,Fronius,16100.0,24.0,220.0,Off-Grid,0.88,1257053.0,2095089.0
Fronius_18900W_4706,Fronius,18900.0,12.0,220.0,Off-Grid,0.9,2115794.0,3526322.0
Fronius_5200W_4753,Fronius,5200.0,24.0,220.0,Off-Grid,0.92,556046.0,926742.0
Fronius_10450W_4824,Fronius,10450.0,12.0,220.0,Off-Grid,0.92,1076056.0,1793428.0
Fronius_18950W_4909,Fronius,18950.0,240.0,220.0,Off-Grid,0.91,1863136.0,3105228.0
Fronius_12100W_4975,Fronius,12100.0,48.0,220.0,Off-Grid,0.9,1256956.0,2094928.0
Growatt_19250W_2,Growatt,19250.0,24.0,220.0,Battery-Based,0.88,1077998.0,1796662.0
Growatt_2100W_36,Growatt,2100.0,240.0,220.0,Battery-Based,0.92,121498.0,202498.0
Growatt_11450W_132,Growatt,11450.0,12.0,220.0,Battery-Based,0.91,782908.0,1304846.0
Growatt_3550W_171,Growatt,3550.0,240.0,220.0,Battery-Based,0.87,251143.0,418571.0
Growatt_17300W_244,Growatt,17300.0,96.0,220.0,Battery-Based,0.9,1074026.0,1790042.0
Growatt_4100W_390,Growatt,4100.0,24.0,220.0,Battery-Based,0.9,201824.0,336372.0
Growatt_16750W_424,Growatt,16750.0,48.0,220.0,Battery-Based,0.91,1060451.0,1767419.0
Growatt_3300W_437,Growatt,3300.0,12.0,220.0,Battery-Based,0.89,175080.0,291800.0
Growatt_6150W_469,Growatt,6150.0,12.0,220.0,Battery-Based,0.89,295907.0,493179.0
Growatt_3450W_484,Growatt,3450.0,12.0,220.0,Battery-Based,0.91,236822.0,394704.0
Growatt_5200W_495,Growatt,5200.0,48.0,220.0,Battery-Based,0.87,342399.0,570665.0
Growatt_6300W_549,Growatt,6300.0,12.0,220.0,Battery-Based,0.89,318491.0,530819.0
Growatt_18900W_615,Growatt,18900.0,96.0,220.0,Battery-Based,0.92,1104160.0,1840268.0
Growatt_4750W_697,Growatt,4750.0,12.0,220.0,Battery-Based,0.92,350403.0,584005.0
Growatt_19500W_758,Growatt,19500.0,240.0,220.0,Battery-Based,0.89,923701.0,1539501.0
Growatt_5700W_830,Growatt,5700.0,240.0,220.0,Battery-Based,0.91,268459.0,447431.0
Growatt_19350W_935,Growatt,19350.0,96.0,220.0,Battery-Based,0.88,1032874.0,1721456.0
Growatt_5000W_940,Growatt,5000.0,12.0,220.0,Battery-Based,0.88,265729.0,442881.0
Growatt_4900W_961,Growatt,4900.0,96.0,220.0,Battery-Based,0.89,232690.0,387818.0
Growatt_6600W_971,Growatt,6600.0,48.0,220.0,Battery-Based,0.91,322894.0,538158.0
Growatt_4350W_988,Growatt,4350.0,24.0,220.0,Battery-Based,0.89,283420.0,472366.0
Growatt_10350W_1117,Growatt,10350.0,240.0,220.0,Battery-Based,0.9,573058.0,955096.0
Growatt_6950W_1255,Growatt,6950.0,240.0,220.0,Battery-Based,0.87,499851.0,833085.0
Growatt_11950W_1274,Growatt,11950.0,12.0,220.0,Battery-Based,0.9,716660.0,1194434.0
Growatt_18550W_1295,Growatt,18550.0,240.0,220.0,Battery-Based,0.92,977232.0,1628720.0
Growatt_8200W_1303,Growatt,8200.0,24.0,220.0,Battery-Based,0.91,393953.0,656589.0
Growatt_4950W_1540,Growatt,4950.0,240.0,220.0,Battery-Based,0.88,324432.0,540720.0
Growatt_8800W_1607,Growatt,8800.0,48.0,220.0,Battery-Based,0.88,487214.0,812022.0
Growatt_7900W_1630,Growatt,7900.0,12.0,220.0,Battery-Based,0.92,494089.0,823481.0
Growatt_3900W_1658,Growatt,3900.0,12.0,220.0,Battery-Based,0.88,190258.0,317096.0
Growatt_8800W_1683,Growatt,8800.0,96.0,220.0,Battery-Based,0.88,442948.0,738248.0
Growatt_11000W_1713,Growatt,11000.0,48.0,220.0,Battery-Based,0.9,535391.0,892319.0
Growatt_2500W_1714,Growatt,2500.0,240.0,220.0,Battery-Based,0.91,179516.0,299192.0
Growatt_12000W_1751,Growatt,12000.0,48.0,220.0,Battery-Based,0.87,795320.0,1325532.0
Growatt_6100W_1774,Growatt,6100.0,12.0,220.0,Battery-Based,0.9,394704.0,657840.0
Growatt_16900W_1782,Growatt,16900.0,96.0,220.0,Battery-Based,0.92,1227238.0,2045396.0
Growatt_17150W_1866,Growatt,17150.0,96.0,220.0,Battery-Based,0.88,855829.0,1426381.0
Growatt_19300W_1950,Growatt,19300.0,96.0,220.0,Battery-Based,0.89,1374218.0,2290364.0
Growatt_1250W_2008,Growatt,1250.0,24.0,220.0,Battery-Based,0.9,72189.0,120315.0
Growatt_19200W_2110,Growatt,19200.0,48.0,220.0,Battery-Based,0.91,895779.0,1492965.0
Growatt_1100W_2237,Growatt,1100.0,240.0,220.0,Battery-Based,0.91,68442.0,114070.0
Growatt_17000W_2242,Growatt,17000.0,12.0,220.0,Battery-Based,0.91,1031158.0,1718596.0
Growatt_7250W_2268,Growatt,7250.0,96.0,220.0,Battery-Based,0.87,527237.0,878729.0
Growatt_18500W_2305,Growatt,18500.0,240.0,220.0,Battery-Based,0.89,835635.0,1392725.0
Growatt_10100W_2442,Growatt,10100.0,96.0,220.0,Battery-Based,0.89,502154.0,836924.0
Growatt_2150W_2521,Growatt,2150.0,24.0,220.0,Battery-Based,0.87,115358.0,192264.0
Growatt_17250W_2570,Growatt,17250.0,12.0,220.0,Battery-Based,0.91,879794.0,1466322.0
Growatt_6750W_2590,Growatt,6750.0,240.0,220.0,Battery-Based,0.88,418409.0,697349.0
Growatt_18700W_2627,Growatt,18700.0,12.0,220.0,Battery-Based,0.87,891646.0,1486078.0
Growatt_9100W_2645,Growatt,9100.0,12.0,220.0,Battery-Based,0.88,507513.0,845855.0
Growatt_3300W_2705,Growatt,3300.0,96.0,220.0,Battery-Based,0.87,212129.0,353549.0
Growatt_9150W_2732,Growatt,9150.0,48.0,220.0,Battery-Based,0.9,528927.0,881545.0
Growatt_8850W_2756,Growatt,8850.0,48.0,220.0,Battery-Based,0.88,587474.0,979124.0
Growatt_5250W_2796,Growatt,5250.0,240.0,220.0,Battery-Based,0.91,320428.0,534046.0
Growatt_7000W_2810,Growatt,7000.0,96.0,220.0,Battery-Based,0.89,429742.0,716236.0
Growatt_19950W_2862,Growatt,19950.0,24.0,220.0,Battery-Based,0.91,1065415.0,1775691.0
Growatt_12100W_2888,Growatt,12100.0,240.0,220.0,Battery-Based,0.89,803624.0,1339374.0
Growatt_19950W_2942,Growatt,19950.0,240.0,220.0,Battery-Based,0.87,1303254.0,2172090.0
Growatt_8150W_3033,Growatt,8150.0,240.0,220.0,Battery-Based,0.91,549160.0,915268.0
Growatt_16400W_3098,Growatt,16400.0,12.0,220.0,Battery-Based,0.89,1179119.0,1965199.0
Growatt_13450W_3143,Growatt,13450.0,24.0,220.0,Battery-Based,0.89,672191.0,1120319.0
Growatt_12100W_3184,Growatt,12100.0,240.0,220.0,Battery-Based,0.91,733221.0,1222035.0
Growatt_700W_3221,Growatt,700.0,240.0,220.0,Battery-Based,0.9,38542.0,64238.0
Growatt_3350W_3268,Growatt,3350.0,240.0,220.0,Battery-Based,0.88,247668.0,412780.0
Growatt_8200W_3366,Growatt,8200.0,96.0,220.0,Battery-Based,0.9,446498.0,744162.0
Growatt_1650W_3384,Growatt,1650.0,24.0,220.0,Battery-Based,0.89,107050.0,178418.0
Growatt_14650W_3707,Growatt,14650.0,240.0,220.0,Battery-Based,0.87,975310.0,1625518.0
Growatt_12950W_3742,Growatt,12950.0,48.0,220.0,Battery-Based,0.92,653026.0,1088376.0
Growatt_14500W_4010,Growatt,14500.0,24.0,220.0,Battery-Based,0.89,842948.0,1404912.0
