panel_id,brand,panel_type,rated_power_w,voltage,derating_factor,cabling_loss,safety_factor,length_m,width_m,area_m2,price_min,price_max
Jinko Solar_190W_Monocrystalline_1353,Jinko Solar,Monocrystalline,190.0,48.0,0.79,0.04,0.11,1.52,0.9,1.37,41884.0,69806.0
Jinko Solar_300W_Monocrystalline_1382,Jinko Solar,Monocrystalline,300.0,24.0,0.78,0.05,0.09,1.67,0.9,1.5,68313.0,113855.0
Jinko Solar_50W_Monocrystalline_1384,Jinko Solar,Monocrystalline,50.0,24.0,0.78,0.06,0.11,1.15,0.61,0.7,11029.0,18381.0
Jinko Solar_190W_Monocrystalline_1393,Jinko Solar,Monocrystalline,190.0,24.0,0.81,0.06,0.1,1.53,0.98,1.5,39872.0,66454.0
Jinko Solar_340W_Monocrystalline_1436,Jinko Solar,Monocrystalline,340.0,36.0,0.8,0.05,0.12,1.68,0.91,1.53,61888.0,103148.0
Jinko Solar_150W_Monocrystalline_1442,Jinko Solar,Monocrystalline,150.0,36.0,0.79,0.05,0.12,1.19,0.68,0.81,26482.0,44136.0
Jinko Solar_400W_Monocrystalline_1487,Jinko Solar,Monocrystalline,400.0,12.0,0.82,0.05,0.12,1.79,0.99,1.77,73017.0,121695.0
Jinko Solar_360W_Monocrystalline_1504,Jinko Solar,Monocrystalline,360.0,48.0,0.8,0.05,0.11,1.85,0.99,1.83,85327.0,142211.0
Jinko Solar_460W_Monocrystalline_1519,Jinko Solar,Monocrystalline,460.0,36.0,0.8,0.04,0.12,2.02,1.0,2.02,94690.0,157816.0
Jinko Solar_400W_Monocrystalline_1527,Jinko Solar,Monocrystalline,400.0,48.0,0.8,0.06,0.11,1.87,0.99,1.85,70400.0,117332.0
Jinko Solar_440W_Monocrystalline_1572,Jinko Solar,Monocrystalline,440.0,48.0,0.82,0.04,0.09,1.72,1.0,1.72,81656.0,136094.0
Jinko Solar_540W_Monocrystalline_1621,Jinko Solar,Monocrystalline,540.0,48.0,0.81,0.04,0.09,2.02,1.0,2.02,101656.0,169426.0
Jinko Solar_540W_Monocrystalline_1629,Jinko Solar,Monocrystalline,540.0,36.0,0.79,0.05,0.11,2.02,1.0,2.02,138098.0,230164.0
Jinko Solar_80W_Monocrystalline_1678,Jinko Solar,Monocrystalline,80.0,24.0,0.8,0.05,0.1,1.12,0.59,0.66,14714.0,24522.0
Jinko Solar_200W_Monocrystalline_1687,Jinko Solar,Monocrystalline,200.0,48.0,0.82,0.05,0.11,1.56,0.85,1.33,44662.0,74438.0
Jinko Solar_540W_Monocrystalline_1690,Jinko Solar,Monocrystalline,540.0,36.0,0.8,0.04,0.08,2.05,1.0,2.05,123217.0,205361.0
Jinko Solar_330W_Monocrystalline_1742,Jinko Solar,Monocrystalline,330.0,12.0,0.81,0.06,0.08,1.66,0.99,1.64,76662.0,127770.0
Jinko Solar_180W_Monocrystalline_1787,Jinko Solar,Monocrystalline,180.0,12.0,0.82,0.04,0.11,1.53,0.81,1.24,33506.0,55844.0
Jinko Solar_570W_Monocrystalline_1801,Jinko Solar,Monocrystalline,570.0,36.0,0.78,0.04,0.09,2.03,1.0,2.03,129323.0,215539.0
Jinko Solar_140W_Monocrystalline_1810,Jinko Solar,Monocrystalline,140.0,36.0,0.79,0.05,0.12,1.23,0.67,0.82,32362.0,53936.0
Jinko Solar_100W_Monocrystalline_1828,Jinko Solar,Monocrystalline,100.0,48.0,0.78,0.04,0.11,1.03,0.63,0.65,20770.0,34618.0
Jinko Solar_580W_Monocrystalline_1900,Jinko Solar,Monocrystalline,580.0,36.0,0.78,0.06,0.1,2.02,1.0,2.02,117971.0,196619.0
Jinko Solar_540W_Monocrystalline_1902,Jinko Solar,Monocrystalline,540.0,48.0,0.8,0.05,0.09,2.02,1.0,2.02,131074.0,218456.0
Jinko Solar_290W_Monocrystalline_1936,Jinko Solar,Monocrystalline,290.0,48.0,0.79,0.05,0.08,1.63,0.93,1.52,64990.0,108316.0
Jinko Solar_450W_Monocrystalline_2008,Jinko Solar,Monocrystalline,450.0,12.0,0.79,0.04,0.1,1.74,1.0,1.74,101648.0,169414.0
Jinko Solar_470W_Monocrystalline_2037,Jinko Solar,Monocrystalline,470.0,24.0,0.79,0.05,0.1,2.02,1.0,2.02,101292.0,168820.0
Jinko Solar_590W_Monocrystalline_2040,Jinko Solar,Monocrystalline,590.0,24.0,0.81,0.05,0.11,2.04,1.0,2.04,151256.0,252092.0
Jinko Solar_200W_Monocrystalline_2135,Jinko Solar,Monocrystalline,200.0,24.0,0.81,0.05,0.1,1.51,0.86,1.3,40003.0,66671.0
Jinko Solar_410W_Monocrystalline_2156,Jinko Solar,Monocrystalline,410.0,48.0,0.79,0.04,0.09,1.81,0.99,1.79,70906.0,118176.0
Jinko Solar_270W_Monocrystalline_2198,Jinko Solar,Monocrystalline,270.0,12.0,0.8,0.05,0.1,1.63,0.96,1.56,64601.0,107669.0
Jinko Solar_50W_Monocrystalline_2206,Jinko Solar,Monocrystalline,50.0,48.0,0.81,0.04,0.11,1.22,0.59,0.72,12110.0,20184.0
Jinko Solar_90W_Monocrystalline_2207,Jinko Solar,Monocrystalline,90.0,24.0,0.81,0.05,0.1,1.02,0.52,0.53,15537.0,25895.0
Jinko Solar_270W_Monocrystalline_2231,Jinko Solar,Monocrystalline,270.0,12.0,0.79,0.05,0.09,1.68,0.98,1.65,47000.0,78334.0
Jinko Solar_410W_Monocrystalline_2326,Jinko Solar,Monocrystalline,410.0,36.0,0.8,0.06,0.11,1.83,0.99,1.81,82720.0,137866.0
Jinko Solar_120W_Monocrystalline_2335,Jinko Solar,Monocrystalline,120.0,24.0,0.79,0.04,0.12,1.23,0.6,0.74,30500.0,50834.0
Jinko Solar_460W_Monocrystalline_2396,Jinko Solar,Monocrystalline,460.0,36.0,0.81,0.06,0.1,2.04,1.0,2.04,86168.0,143612.0
Jinko Solar_600W_Monocrystalline_2436,Jinko Solar,Monocrystalline,600.0,48.0,0.82,0.05,0.11,2.01,1.0,2.01,123653.0,206089.0
Jinko Solar_400W_Monocrystalline_2536,Jinko Solar,Monocrystalline,400.0,24.0,0.81,0.06,0.1,1.86,1.0,1.86,104578.0,174296.0
Jinko Solar_480W_Monocrystalline_2605,Jinko Solar,Monocrystalline,480.0,24.0,0.81,0.05,0.11,2.05,1.0,2.05,84920.0,141534.0
Jinko Solar_240W_Monocrystalline_2626,Jinko Solar,Monocrystalline,240.0,36.0,0.82,0.06,0.11,1.58,0.8,1.26,41198.0,68662.0
Jinko Solar_320W_Monocrystalline_2641,Jinko Solar,Monocrystalline,320.0,36.0,0.78,0.05,0.11,1.64,0.97,1.59,69461.0,115769.0
Jinko Solar_290W_Monocrystalline_2699,Jinko Solar,Monocrystalline,290.0,36.0,0.78,0.06,0.1,1.67,0.92,1.54,49290.0,82150.0
Jinko Solar_500W_Monocrystalline_2748,Jinko Solar,Monocrystalline,500.0,12.0,0.82,0.05,0.1,2.02,1.0,2.02,94779.0,157965.0
Jinko Solar_200W_Monocrystalline_2814,Jinko Solar,Monocrystalline,200.0,48.0,0.79,0.06,0.09,1.54,0.91,1.4,33942.0,56570.0
Jinko Solar_550W_Monocrystalline_3036,Jinko Solar,Monocrystalline,550.0,12.0,0.79,0.06,0.08,2.03,1.0,2.03,133086.0,221810.0
Jinko Solar_370W_Monocrystalline_3040,Jinko Solar,Monocrystalline,370.0,36.0,0.81,0.05,0.11,1.73,0.99,1.71,79223.0,132039.0
Jinko Solar_190W_Monocrystalline_3093,Jinko Solar,Monocrystalline,190.0,24.0,0.8,0.06,0.09,1.55,0.99,1.53,38231.0,63719.0
Jinko Solar_570W_Monocrystalline_3101,Jinko Solar,Monocrystalline,570.0,24.0,0.82,0.06,0.12,2.0,1.0,2.0,123104.0,205172.0
Jinko Solar_460W_Monocrystalline_3125,Jinko Solar,Monocrystalline,460.0,36.0,0.8,0.05,0.1,2.02,1.0,2.02,90401.0,150669.0
Jinko Solar_140W_Monocrystalline_3255,Jinko Solar,Monocrystalline,140.0,12.0,0.8,0.06,0.1,1.1,0.69,0.76,32670.0,54450.0
Jinko Solar_120W_Monocrystalline_3307,Jinko Solar,Monocrystalline,120.0,36.0,0.8,0.06,0.1,1.24,0.66,0.82,27752.0,46254.0
Jinko Solar_390W_Monocrystalline_3327,Jinko Solar,Monocrystalline,390.0,36.0,0.79,0.06,0.1,1.79,1.0,1.79,88928.0,148214.0
Jinko Solar_220W_Monocrystalline_3455,Jinko Solar,Monocrystalline,220.0,24.0,0.79,0.06,0.09,1.55,1.0,1.55,55384.0,92308.0
Jinko Solar_500W_Monocrystalline_3462,Jinko Solar,Monocrystalline,500.0,24.0,0.81,0.05,0.1,2.03,1.0,2.03,128370.0,213950.0
Jinko Solar_490W_Monocrystalline_3590,Jinko Solar,Monocrystalline,490.0,36.0,0.79,0.05,0.08,2.03,1.0,2.03,116480.0,194132.0
Jinko Solar_50W_Monocrystalline_3599,Jinko Solar,Monocrystalline,50.0,24.0,0.79,0.06,0.09,1.02,0.66,0.67,11038.0,18396.0
Jinko Solar_90W_Monocrystalline_3621,Jinko Solar,Monocrystalline,90.0,12.0,0.8,0.04,0.12,1.3,0.63,0.82,20080.0,33466.0
Jinko Solar_490W_Monocrystalline_3664,Jinko Solar,Monocrystalline,490.0,36.0,0.78,0.05,0.11,2.04,1.0,2.04,99712.0,166188.0
Jinko Solar_580W_Monocrystalline_3698,Jinko Solar,Monocrystalline,580.0,36.0,0.8,0.05,0.12,2.03,1.0,2.03,148048.0,246748.0
Jinko Solar_330W_Monocrystalline_3736,Jinko Solar,Monocrystalline,330.0,24.0,0.81,0.06,0.09,1.65,0.98,1.62,86159.0,143599.0
Jinko Solar_350W_Monocrystalline_3739,Jinko Solar,Monocrystalline,350.0,36.0,0.81,0.05,0.1,1.69,0.97,1.64,84856.0,141428.0
Jinko Solar_410W_Monocrystalline_3822,Jinko Solar,Monocrystalline,410.0,12.0,0.8,0.05,0.09,1.73,1.0,1.73,89006.0,148344.0
Jinko Solar_460W_Monocrystalline_3887,Jinko Solar,Monocrystalline,460.0,36.0,0.79,0.05,0.11,2.04,1.0,2.04,97272.0,162120.0
Jinko Solar_300W_Monocrystalline_3895,Jinko Solar,Monocrystalline,300.0,24.0,0.79,0.05,0.11,1.63,0.92,1.5,69136.0,115228.0
Jinko Solar_380W_Monocrystalline_4004,Jinko Solar,Monocrystalline,380.0,12.0,0.79,0.05,0.11,1.81,0.99,1.79,97664.0,162774.0
Jinko Solar_400W_Monocrystalline_4040,Jinko Solar,Monocrystalline,400.0,24.0,0.79,0.05,0.08,1.89,0.99,1.87,76498.0,127496.0
Jinko Solar_260W_Monocrystalline_4072,Jinko Solar,Monocrystalline,260.0,48.0,0.78,0.05,0.08,1.61,0.97,1.56,59037.0,98395.0
Jinko Solar_330W_Monocrystalline_4123,Jinko Solar,Monocrystalline,330.0,36.0,0.79,0.05,0.09,1.66,0.96,1.59,69314.0,115522.0
Jinko Solar_80W_Monocrystalline_4180,Jinko Solar,Monocrystalline,80.0,24.0,0.82,0.05,0.09,1.26,0.51,0.64,18119.0,30199.0
Jinko Solar_260W_Monocrystalline_4321,Jinko Solar,Monocrystalline,260.0,36.0,0.82,0.04,0.11,1.61,0.98,1.58,65554.0,109256.0
Jinko Solar_50W_Monocrystalline_4369,Jinko Solar,Monocrystalline,50.0,24.0,0.78,0.05,0.08,1.12,0.65,0.73,12334.0,20556.0
Jinko Solar_100W_Monocrystalline_4665,Jinko Solar,Monocrystalline,100.0,12.0,0.79,0.05,0.09,1.13,0.59,0.67,18319.0,30531.0
Jinko Solar_60W_Monocrystalline_4727,Jinko Solar,Monocrystalline,60.0,48.0,0.78,0.05,0.08,1.17,0.51,0.6,14817.0,24695.0
Jinko Solar_520W_Monocrystalline_4746,Jinko Solar,Monocrystalline,520.0,12.0,0.79,0.05,0.09,2.03,1.0,2.03,106006.0,176676.0
Jinko Solar_380W_Monocrystalline_4788,Jinko Solar,Monocrystalline,380.0,48.0,0.78,0.06,0.11,1.82,0.99,1.8,98354.0,163922.0
Jinko Solar_570W_Monocrystalline_4812,Jinko Solar,Monocrystalline,570.0,24.0,0.8,0.05,0.09,2.02,1.0,2.02,141776.0,236292.0
Jinko Solar_530W_Monocrystalline_4865,Jinko Solar,Monocrystalline,530.0,24.0,0.79,0.05,0.1,2.04,1.0,2.04,90354.0,150590.0
Jinko Solar_380W_Monocrystalline_4922,Jinko Solar,Monocrystalline,380.0,24.0,0.81,0.04,0.1,1.77,0.99,1.75,83443.0,139071.0
Jinko Solar_410W_Monocrystalline_4976,Jinko Solar,Monocrystalline,410.0,48.0,0.79,0.05,0.08,1.8,0.99,1.78,78027.0,130045.0
Jinko Solar_190W_Polycrystalline_36,Jinko Solar,Polycrystalline,190.0,36.0,0.79,0.06,0.09,1.59,0.96,1.53,43892.0,73154.0
Jinko Solar_350W_Polycrystalline_43,Jinko Solar,Polycrystalline,350.0,36.0,0.81,0.05,0.09,1.7,0.98,1.67,60440.0,100732.0
Jinko Solar_90W_Polycrystalline_72,Jinko Solar,Polycrystalline,90.0,48.0,0.79,0.06,0.12,1.06,0.69,0.73,22962.0,38270.0
Jinko Solar_240W_Polycrystalline_83,Jinko Solar,Polycrystalline,240.0,48.0,0.79,0.05,0.12,1.54,0.87,1.34,43392.0,72320.0
Jinko Solar_250W_Polycrystalline_106,Jinko Solar,Polycrystalline,250.0,36.0,0.81,0.04,0.1,1.56,0.93,1.45,48248.0,80414.0
Jinko Solar_530W_Polycrystalline_110,Jinko Solar,Polycrystalline,530.0,48.0,0.78,0.05,0.1,2.04,1.0,2.04,118909.0,198181.0
Jinko Solar_450W_Polycrystalline_182,Jinko Solar,Polycrystalline,450.0,24.0,0.82,0.06,0.1,1.76,1.0,1.76,90216.0,150360.0
Jinko Solar_150W_Polycrystalline_183,Jinko Solar,Polycrystalline,150.0,48.0,0.79,0.04,0.09,1.22,0.65,0.79,28580.0,47634.0
Jinko Solar_580W_Polycrystalline_300,Jinko Solar,Polycrystalline,580.0,36.0,0.81,0.04,0.11,2.04,1.0,2.04,141519.0,235865.0
Jinko Solar_270W_Polycrystalline_357,Jinko Solar,Polycrystalline,270.0,36.0,0.81,0.05,0.1,1.68,0.95,1.6,46409.0,77349.0
Jinko Solar_590W_Polycrystalline_375,Jinko Solar,Polycrystalline,590.0,12.0,0.8,0.04,0.12,2.02,1.0,2.02,117895.0,196491.0
Jinko Solar_180W_Polycrystalline_417,Jinko Solar,Polycrystalline,180.0,36.0,0.79,0.06,0.11,1.53,0.81,1.24,43013.0,71689.0
Jinko Solar_290W_Polycrystalline_479,Jinko Solar,Polycrystalline,290.0,36.0,0.8,0.05,0.09,1.63,0.98,1.6,56593.0,94321.0
Jinko Solar_340W_Polycrystalline_512,Jinko Solar,Polycrystalline,340.0,24.0,0.79,0.06,0.1,1.7,0.92,1.56,57536.0,95892.0
Jinko Solar_120W_Polycrystalline_513,Jinko Solar,Polycrystalline,120.0,48.0,0.78,0.05,0.12,1.25,0.6,0.75,27019.0,45031.0
Jinko Solar_200W_Polycrystalline_523,Jinko Solar,Polycrystalline,200.0,36.0,0.79,0.05,0.08,1.53,0.94,1.44,39250.0,65416.0
Jinko Solar_450W_Polycrystalline_569,Jinko Solar,Polycrystalline,450.0,24.0,0.78,0.06,0.09,1.72,1.0,1.72,97302.0,162170.0
Jinko Solar_320W_Polycrystalline_573,Jinko Solar,Polycrystalline,320.0,48.0,0.79,0.04,0.12,1.64,0.95,1.56,80174.0,133622.0
Jinko Solar_470W_Polycrystalline_576,Jinko Solar,Polycrystalline,470.0,36.0,0.79,0.04,0.09,2.04,1.0,2.04,95203.0,158671.0
Jinko Solar_280W_Polycrystalline_695,Jinko Solar,Polycrystalline,280.0,36.0,0.81,0.04,0.09,1.67,0.91,1.52,47280.0,78800.0
Jinko Solar_320W_Polycrystalline_733,Jinko Solar,Polycrystalline,320.0,36.0,0.82,0.06,0.08,1.61,0.97,1.56,71910.0,119850.0
Jinko Solar_410W_Polycrystalline_788,Jinko Solar,Polycrystalline,410.0,24.0,0.79,0.04,0.11,1.83,0.99,1.81,101438.0,169062.0
Jinko Solar_450W_Polycrystalline_825,Jinko Solar,Polycrystalline,450.0,12.0,0.79,0.06,0.12,1.8,0.99,1.78,113524.0,189208.0
Jinko Solar_280W_Polycrystalline_954,Jinko Solar,Polycrystalline,280.0,12.0,0.82,0.04,0.09,1.69,0.98,1.66,56431.0,94051.0
Jinko Solar_370W_Polycrystalline_1033,Jinko Solar,Polycrystalline,370.0,48.0,0.8,0.05,0.09,1.73,0.99,1.71,84749.0,141249.0
Jinko Solar_580W_Polycrystalline_1052,Jinko Solar,Polycrystalline,580.0,12.0,0.82,0.05,0.09,2.03,1.0,2.03,140228.0,233714.0
Jinko Solar_110W_Polycrystalline_1072,Jinko Solar,Polycrystalline,110.0,24.0,0.8,0.04,0.08,1.24,0.69,0.86,23308.0,38848.0
Jinko Solar_260W_Polycrystalline_1178,Jinko Solar,Polycrystalline,260.0,48.0,0.81,0.05,0.11,1.65,0.94,1.55,57786.0,96310.0
Jinko Solar_490W_Polycrystalline_1259,Jinko Solar,Polycrystalline,490.0,12.0,0.81,0.06,0.12,2.01,1.0,2.01,110368.0,183948.0
Jinko Solar_530W_Polycrystalline_1279,Jinko Solar,Polycrystalline,530.0,12.0,0.81,0.05,0.08,2.0,1.0,2.0,115164.0,191940.0
Jinko Solar_420W_Polycrystalline_1347,Jinko Solar,Polycrystalline,420.0,36.0,0.8,0.04,0.09,1.78,0.99,1.76,86920.0,144868.0
Jinko Solar_180W_Polycrystalline_1378,Jinko Solar,Polycrystalline,180.0,48.0,0.78,0.05,0.11,1.57,0.98,1.54,42494.0,70824.0
Jinko Solar_450W_Polycrystalline_1414,Jinko Solar,Polycrystalline,450.0,24.0,0.8,0.05,0.12,1.95,0.99,1.93,114989.0,191649.0
Jinko Solar_600W_Polycrystalline_1474,Jinko Solar,Polycrystalline,600.0,24.0,0.79,0.05,0.09,2.02,1.0,2.02,151982.0,253302.0
Jinko Solar_430W_Polycrystalline_1491,Jinko Solar,Polycrystalline,430.0,48.0,0.82,0.05,0.09,1.91,1.0,1.91,98299.0,163831.0
Jinko Solar_320W_Polycrystalline_1594,Jinko Solar,Polycrystalline,320.0,48.0,0.82,0.05,0.09,1.61,0.92,1.48,83199.0,138665.0
Jinko Solar_260W_Polycrystalline_1598,Jinko Solar,Polycrystalline,260.0,24.0,0.79,0.05,0.09,1.66,0.98,1.63,67453.0,112421.0
Jinko Solar_360W_Polycrystalline_1644,Jinko Solar,Polycrystalline,360.0,36.0,0.79,0.04,0.11,1.88,1.0,1.88,72496.0,120826.0
Jinko Solar_170W_Polycrystalline_1647,Jinko Solar,Polycrystalline,170.0,36.0,0.79,0.04,0.11,1.5,0.98,1.47,36232.0,60386.0
Jinko Solar_130W_Polycrystalline_1710,Jinko Solar,Polycrystalline,130.0,24.0,0.8,0.04,0.09,1.18,0.67,0.79,24266.0,40442.0
Jinko Solar_110W_Polycrystalline_1722,Jinko Solar,Polycrystalline,110.0,12.0,0.8,0.05,0.11,1.04,0.63,0.66,27689.0,46149.0
Jinko Solar_80W_Polycrystalline_1729,Jinko Solar,Polycrystalline,80.0,24.0,0.8,0.05,0.09,1.28,0.6,0.77,20797.0,34661.0
Jinko Solar_280W_Polycrystalline_1750,Jinko Solar,Polycrystalline,280.0,48.0,0.82,0.05,0.08,1.69,1.0,1.69,64932.0,108220.0
Jinko Solar_580W_Polycrystalline_1765,Jinko Solar,Polycrystalline,580.0,48.0,0.81,0.04,0.08,2.01,1.0,2.01,139642.0,232736.0
Jinko Solar_550W_Polycrystalline_1776,Jinko Solar,Polycrystalline,550.0,24.0,0.81,0.05,0.11,2.01,1.0,2.01,111128.0,185212.0
Jinko Solar_520W_Polycrystalline_1839,Jinko Solar,Polycrystalline,520.0,36.0,0.79,0.06,0.12,2.02,1.0,2.02,116854.0,194758.0
Jinko Solar_580W_Polycrystalline_1889,Jinko Solar,Polycrystalline,580.0,12.0,0.81,0.04,0.1,2.04,1.0,2.04,133521.0,222535.0
Jinko Solar_50W_Polycrystalline_1952,Jinko Solar,Polycrystalline,50.0,24.0,0.8,0.05,0.11,1.14,0.55,0.63,8794.0,14656.0
Jinko Solar_330W_Polycrystalline_2031,Jinko Solar,Polycrystalline,330.0,36.0,0.79,0.06,0.08,1.61,1.0,1.61,74282.0,123804.0
Jinko Solar_80W_Polycrystalline_2035,Jinko Solar,Polycrystalline,80.0,36.0,0.8,0.05,0.12,1.04,0.69,0.72,19663.0,32771.0
Jinko Solar_390W_Polycrystalline_2069,Jinko Solar,Polycrystalline,390.0,36.0,0.82,0.06,0.08,1.7,0.99,1.68,70992.0,118320.0
Jinko Solar_560W_Polycrystalline_2174,Jinko Solar,Polycrystalline,560.0,36.0,0.81,0.06,0.08,2.03,1.0,2.03,97102.0,161836.0
Jinko Solar_460W_Polycrystalline_2275,Jinko Solar,Polycrystalline,460.0,36.0,0.79,0.04,0.09,2.0,1.0,2.0,84438.0,140730.0
Jinko Solar_110W_Polycrystalline_2390,Jinko Solar,Polycrystalline,110.0,36.0,0.82,0.05,0.08,1.17,0.52,0.61,20466.0,34110.0
Jinko Solar_340W_Polycrystalline_2398,Jinko Solar,Polycrystalline,340.0,36.0,0.81,0.06,0.11,1.66,0.99,1.64,84656.0,141092.0
Jinko Solar_140W_Polycrystalline_2423,Jinko Solar,Polycrystalline,140.0,36.0,0.79,0.06,0.09,1.03,0.55,0.57,32844.0,54740.0
Jinko Solar_200W_Polycrystalline_2430,Jinko Solar,Polycrystalline,200.0,48.0,0.82,0.04,0.1,1.58,0.98,1.55,35158.0,58596.0
Jinko Solar_60W_Polycrystalline_2603,Jinko Solar,Polycrystalline,60.0,12.0,0.79,0.05,0.1,1.0,0.61,0.61,14452.0,24086.0
Jinko Solar_580W_Polycrystalline_2630,Jinko Solar,Polycrystalline,580.0,36.0,0.8,0.06,0.1,2.01,1.0,2.01,105327.0,175545.0
Jinko Solar_80W_Polycrystalline_2646,Jinko Solar,Polycrystalline,80.0,24.0,0.82,0.06,0.11,1.29,0.68,0.88,16380.0,27300.0
Jinko Solar_330W_Polycrystalline_2658,Jinko Solar,Polycrystalline,330.0,24.0,0.79,0.06,0.12,1.61,0.91,1.47,81440.0,135732.0
Jinko Solar_190W_Polycrystalline_2690,Jinko Solar,Polycrystalline,190.0,24.0,0.81,0.05,0.1,1.58,0.8,1.26,49700.0,82834.0
Jinko Solar_330W_Polycrystalline_2762,Jinko Solar,Polycrystalline,330.0,12.0,0.81,0.04,0.08,1.69,0.91,1.54,63280.0,105466.0
Jinko Solar_360W_Polycrystalline_2824,Jinko Solar,Polycrystalline,360.0,24.0,0.8,0.05,0.11,1.91,1.0,1.91,68520.0,114200.0
Jinko Solar_120W_Polycrystalline_2872,Jinko Solar,Polycrystalline,120.0,48.0,0.82,0.04,0.11,1.09,0.59,0.64,21058.0,35098.0
Jinko Solar_500W_Polycrystalline_2877,Jinko Solar,Polycrystalline,500.0,36.0,0.79,0.05,0.1,2.04,1.0,2.04,104735.0,174559.0
Jinko Solar_290W_Polycrystalline_2882,Jinko Solar,Polycrystalline,290.0,24.0,0.81,0.05,0.1,1.6,0.93,1.49,67366.0,112276.0
Jinko Solar_600W_Polycrystalline_2966,Jinko Solar,Polycrystalline,600.0,36.0,0.81,0.04,0.11,2.01,1.0,2.01,123762.0,206270.0
Jinko Solar_550W_Polycrystalline_3001,Jinko Solar,Polycrystalline,550.0,12.0,0.78,0.05,0.11,2.02,1.0,2.02,115878.0,193130.0
Jinko Solar_250W_Polycrystalline_3007,Jinko Solar,Polycrystalline,250.0,12.0,0.81,0.04,0.12,1.51,0.98,1.48,62208.0,103680.0
Jinko Solar_350W_Polycrystalline_3061,Jinko Solar,Polycrystalline,350.0,24.0,0.82,0.05,0.1,1.68,0.97,1.63,85746.0,142910.0
Jinko Solar_320W_Polycrystalline_3067,Jinko Solar,Polycrystalline,320.0,36.0,0.78,0.06,0.08,1.63,0.95,1.55,74237.0,123729.0
Jinko Solar_520W_Polycrystalline_3078,Jinko Solar,Polycrystalline,520.0,12.0,0.79,0.06,0.11,2.04,1.0,2.04,119396.0,198992.0
Jinko Solar_50W_Polycrystalline_3145,Jinko Solar,Polycrystalline,50.0,36.0,0.79,0.05,0.09,1.25,0.6,0.75,9172.0,15288.0
Jinko Solar_590W_Polycrystalline_3172,Jinko Solar,Polycrystalline,590.0,36.0,0.82,0.05,0.11,2.03,1.0,2.03,126410.0,210682.0
Jinko Solar_540W_Polycrystalline_3301,Jinko Solar,Polycrystalline,540.0,24.0,0.82,0.05,0.11,2.02,1.0,2.02,115972.0,193288.0
Jinko Solar_150W_Polycrystalline_3320,Jinko Solar,Polycrystalline,150.0,12.0,0.81,0.05,0.11,1.13,0.66,0.75,25424.0,42372.0
Jinko Solar_320W_Polycrystalline_3335,Jinko Solar,Polycrystalline,320.0,48.0,0.8,0.05,0.12,1.63,0.98,1.6,58943.0,98239.0
Jinko Solar_310W_Polycrystalline_3377,Jinko Solar,Polycrystalline,310.0,12.0,0.81,0.04,0.09,1.63,0.94,1.53,71786.0,119644.0
Jinko Solar_90W_Polycrystalline_3400,Jinko Solar,Polycrystalline,90.0,12.0,0.82,0.04,0.11,1.06,0.57,0.6,15889.0,26481.0
Jinko Solar_180W_Polycrystalline_3440,Jinko Solar,Polycrystalline,180.0,12.0,0.81,0.06,0.11,1.57,0.97,1.52,32766.0,54610.0
Jinko Solar_180W_Polycrystalline_3465,Jinko Solar,Polycrystalline,180.0,24.0,0.79,0.04,0.1,1.57,0.89,1.4,43469.0,72449.0
Jinko Solar_460W_Polycrystalline_3478,Jinko Solar,Polycrystalline,460.0,36.0,0.78,0.04,0.11,2.01,1.0,2.01,78156.0,130260.0
Jinko Solar_380W_Polycrystalline_3574,Jinko Solar,Polycrystalline,380.0,36.0,0.82,0.05,0.11,1.77,0.99,1.75,88560.0,147600.0
Jinko Solar_290W_Polycrystalline_3591,Jinko Solar,Polycrystalline,290.0,24.0,0.8,0.06,0.09,1.68,0.9,1.51,58292.0,97154.0
Jinko Solar_420W_Polycrystalline_3602,Jinko Solar,Polycrystalline,420.0,48.0,0.81,0.05,0.09,1.92,0.99,1.9,72380.0,120632.0
Jinko Solar_600W_Polycrystalline_3825,Jinko Solar,Polycrystalline,600.0,12.0,0.81,0.04,0.11,2.02,1.0,2.02,126755.0,211259.0
Jinko Solar_320W_Polycrystalline_3878,Jinko Solar,Polycrystalline,320.0,48.0,0.78,0.05,0.08,1.66,0.96,1.59,60070.0,100116.0
Jinko Solar_120W_Polycrystalline_4044,Jinko Solar,Polycrystalline,120.0,36.0,0.79,0.05,0.1,1.07,0.63,0.67,30394.0,50656.0
Jinko Solar_80W_Polycrystalline_4101,Jinko Solar,Polycrystalline,80.0,12.0,0.79,0.04,0.11,1.19,0.52,0.62,16652.0,27752.0
Jinko Solar_340W_Polycrystalline_4125,Jinko Solar,Polycrystalline,340.0,12.0,0.79,0.05,0.09,1.61,0.98,1.58,77192.0,128652.0
Jinko Solar_210W_Polycrystalline_4182,Jinko Solar,Polycrystalline,210.0,24.0,0.82,0.04,0.11,1.52,0.9,1.37,49270.0,82116.0
Jinko Solar_160W_Polycrystalline_4209,Jinko Solar,Polycrystalline,160.0,12.0,0.79,0.05,0.09,1.54,0.99,1.52,41060.0,68434.0
Jinko Solar_380W_Polycrystalline_4248,Jinko Solar,Polycrystalline,380.0,48.0,0.82,0.05,0.11,1.72,1.0,1.72,84200.0,140334.0
Jinko Solar_240W_Polycrystalline_4357,Jinko Solar,Polycrystalline,240.0,36.0,0.81,0.06,0.1,1.54,0.95,1.46,43690.0,72816.0
