battery_id,brand,type,capacity_ah,voltage,derating_factor,price_min,price_max
BSL_12V_60Ah_1631,BSL,LiFePO4,60.0,12.0,0.83,144843.0,241405.0
BSL_24V_160Ah_1642,BSL,LiFePO4,160.0,24.0,0.83,178675.0,297791.0
BSL_24V_90Ah_1696,BSL,LiFePO4,90.0,24.0,0.83,226321.0,377201.0
BSL_12V_140Ah_1716,BSL,LiFePO4,140.0,12.0,0.83,250589.0,417649.0
BSL_24V_240Ah_1731,BSL,LiFePO4,240.0,24.0,0.84,283540.0,472566.0
BSL_24V_70Ah_1777,BSL,LiFePO4,70.0,24.0,0.84,235394.0,392322.0
BSL_24V_150Ah_1792,BSL,LiFePO4,150.0,24.0,0.82,277820.0,463034.0
BSL_48V_260Ah_1854,BSL,LiFePO4,260.0,48.0,0.84,244294.0,407156.0
BSL_24V_50Ah_1921,BSL,LiFePO4,50.0,24.0,0.84,211210.0,352018.0
BSL_48V_300Ah_1932,BSL,LiFePO4,300.0,48.0,0.84,235387.0,392311.0
BSL_48V_230Ah_1937,BSL,LiFePO4,230.0,48.0,0.84,157583.0,262639.0
BSL_12V_100Ah_1998,BSL,LiFePO4,100.0,12.0,0.83,215912.0,359854.0
BSL_24V_60Ah_2007,BSL,LiFePO4,60.0,24.0,0.85,235418.0,392364.0
BSL_12V_150Ah_2012,BSL,LiFePO4,150.0,12.0,0.83,262148.0,436912.0
BSL_48V_120Ah_2022,BSL,LiFePO4,120.0,48.0,0.83,125947.0,209911.0
BSL_24V_220Ah_2069,BSL,LiFePO4,220.0,24.0,0.84,246273.0,410455.0
BSL_48V_220Ah_2151,BSL,LiFePO4,220.0,48.0,0.85,155336.0,258894.0
BSL_48V_60Ah_2154,BSL,LiFePO4,60.0,48.0,0.84,171586.0,285976.0
BSL_12V_180Ah_2190,BSL,LiFePO4,180.0,12.0,0.84,235612.0,392686.0
BSL_48V_90Ah_2204,BSL,LiFePO4,90.0,48.0,0.84,267590.0,445984.0
BSL_12V_260Ah_2258,BSL,LiFePO4,260.0,12.0,0.84,285181.0,475301.0
BSL_12V_170Ah_2272,BSL,LiFePO4,170.0,12.0,0.84,133029.0,221715.0
BSL_24V_210Ah_2300,BSL,LiFePO4,210.0,24.0,0.82,286303.0,477171.0
BSL_12V_280Ah_2386,BSL,LiFePO4,280.0,12.0,0.83,123460.0,205768.0
BSL_12V_190Ah_2451,BSL,LiFePO4,190.0,12.0,0.83,277901.0,463169.0
BSL_24V_180Ah_2453,BSL,LiFePO4,180.0,24.0,0.84,129384.0,215640.0
BSL_48V_210Ah_2528,BSL,LiFePO4,210.0,48.0,0.85,299761.0,499601.0
BSL_48V_220Ah_2585,BSL,LiFePO4,220.0,48.0,0.82,197446.0,329078.0
BSL_24V_20Ah_2600,BSL,LiFePO4,20.0,24.0,0.85,215896.0,359828.0
BSL_24V_70Ah_2699,BSL,LiFePO4,70.0,24.0,0.84,246806.0,411344.0
BSL_24V_120Ah_2707,BSL,LiFePO4,120.0,24.0,0.84,194199.0,323665.0
BSL_48V_180Ah_2709,BSL,LiFePO4,180.0,48.0,0.83,166407.0,277345.0
BSL_24V_300Ah_2820,BSL,LiFePO4,300.0,24.0,0.85,155186.0,258642.0
BSL_12V_80Ah_2821,BSL,LiFePO4,80.0,12.0,0.83,192832.0,321386.0
BSL_48V_130Ah_2854,BSL,LiFePO4,130.0,48.0,0.85,195086.0,325142.0
BSL_24V_250Ah_2873,BSL,LiFePO4,250.0,24.0,0.82,207160.0,345268.0
BSL_12V_300Ah_2878,BSL,LiFePO4,300.0,12.0,0.83,217699.0,362831.0
BSL_24V_20Ah_2880,BSL,LiFePO4,20.0,24.0,0.84,180123.0,300205.0
BSL_24V_110Ah_2895,BSL,LiFePO4,110.0,24.0,0.83,137696.0,229494.0
BSL_48V_270Ah_2917,BSL,LiFePO4,270.0,48.0,0.85,190451.0,317419.0
BSL_48V_180Ah_2929,BSL,LiFePO4,180.0,48.0,0.84,258970.0,431616.0
BSL_12V_90Ah_2995,BSL,LiFePO4,90.0,12.0,0.83,125252.0,208754.0
BSL_48V_130Ah_3013,BSL,LiFePO4,130.0,48.0,0.83,263494.0,439156.0
BSL_24V_180Ah_3020,BSL,LiFePO4,180.0,24.0,0.85,247522.0,412536.0
BSL_48V_290Ah_3209,BSL,LiFePO4,290.0,48.0,0.82,123710.0,206182.0
BSL_48V_190Ah_3212,BSL,LiFePO4,190.0,48.0,0.83,134858.0,224764.0
BSL_48V_230Ah_3269,BSL,LiFePO4,230.0,48.0,0.84,180678.0,301130.0
BSL_12V_300Ah_3282,BSL,LiFePO4,300.0,12.0,0.82,186406.0,310676.0
BSL_24V_230Ah_3390,BSL,LiFePO4,230.0,24.0,0.83,189858.0,316430.0
BSL_24V_210Ah_3391,BSL,LiFePO4,210.0,24.0,0.83,170290.0,283816.0
BSL_48V_130Ah_3456,BSL,LiFePO4,130.0,48.0,0.82,130667.0,217779.0
BSL_24V_70Ah_3521,BSL,LiFePO4,70.0,24.0,0.84,299623.0,499371.0
BSL_48V_200Ah_3547,BSL,LiFePO4,200.0,48.0,0.83,139099.0,231831.0
BSL_24V_250Ah_3572,BSL,LiFePO4,250.0,24.0,0.85,246740.0,411232.0
BSL_48V_70Ah_3664,BSL,LiFePO4,70.0,48.0,0.85,132332.0,220554.0
BSL_48V_230Ah_3676,BSL,LiFePO4,230.0,48.0,0.83,144794.0,241322.0
BSL_12V_70Ah_3709,BSL,LiFePO4,70.0,12.0,0.83,174880.0,291466.0
BSL_12V_250Ah_3801,BSL,LiFePO4,250.0,12.0,0.85,191199.0,318665.0
BSL_24V_170Ah_3839,BSL,LiFePO4,170.0,24.0,0.83,195696.0,326160.0
BSL_24V_140Ah_3840,BSL,LiFePO4,140.0,24.0,0.83,151149.0,251915.0
BSL_48V_250Ah_3849,BSL,LiFePO4,250.0,48.0,0.83,193922.0,323204.0
BSL_24V_30Ah_3991,BSL,LiFePO4,30.0,24.0,0.83,244320.0,407200.0
BSL_48V_50Ah_4000,BSL,LiFePO4,50.0,48.0,0.82,180034.0,300056.0
BSL_48V_120Ah_4154,BSL,LiFePO4,120.0,48.0,0.83,135788.0,226312.0
BSL_24V_250Ah_4159,BSL,LiFePO4,250.0,24.0,0.85,137531.0,229219.0
BSL_48V_50Ah_4191,BSL,LiFePO4,50.0,48.0,0.83,179047.0,298411.0
BSL_12V_170Ah_4208,BSL,LiFePO4,170.0,12.0,0.84,173768.0,289614.0
BSL_12V_260Ah_4270,BSL,LiFePO4,260.0,12.0,0.84,251495.0,419159.0
BSL_24V_70Ah_4280,BSL,LiFePO4,70.0,24.0,0.85,284644.0,474406.0
BSL_12V_280Ah_4344,BSL,LiFePO4,280.0,12.0,0.85,116896.0,194826.0
BSL_12V_40Ah_4503,BSL,LiFePO4,40.0,12.0,0.85,293143.0,488571.0
BSL_48V_150Ah_4544,BSL,LiFePO4,150.0,48.0,0.85,129388.0,215648.0
BSL_24V_140Ah_4609,BSL,LiFePO4,140.0,24.0,0.84,174632.0,291052.0
BSL_48V_180Ah_4681,BSL,LiFePO4,180.0,48.0,0.83,205651.0,342751.0
BSL_12V_180Ah_4751,BSL,LiFePO4,180.0,12.0,0.85,221768.0,369612.0
BSL_24V_90Ah_4798,BSL,LiFePO4,90.0,24.0,0.83,205476.0,342460.0
BSL_12V_90Ah_4815,BSL,LiFePO4,90.0,12.0,0.82,112874.0,188122.0
BSL_24V_80Ah_4854,BSL,LiFePO4,80.0,24.0,0.84,218299.0,363831.0
BSL_12V_150Ah_4862,BSL,LiFePO4,150.0,12.0,0.84,230990.0,384982.0
BSL_48V_120Ah_4883,BSL,LiFePO4,120.0,48.0,0.84,280968.0,468280.0
BSL_12V_230Ah_18,BSL,Tubular,230.0,12.0,0.83,277117.0,461861.0
BSL_24V_130Ah_20,BSL,Tubular,130.0,24.0,0.82,123966.0,206610.0
BSL_48V_80Ah_43,BSL,Tubular,80.0,48.0,0.83,293740.0,489566.0
BSL_48V_190Ah_210,BSL,Tubular,190.0,48.0,0.82,219098.0,365162.0
BSL_48V_260Ah_211,BSL,Tubular,260.0,48.0,0.83,126220.0,210368.0
BSL_48V_190Ah_255,BSL,Tubular,190.0,48.0,0.83,172418.0,287362.0
BSL_48V_20Ah_302,BSL,Tubular,20.0,48.0,0.82,232852.0,388088.0
BSL_24V_120Ah_332,BSL,Tubular,120.0,24.0,0.82,133504.0,222508.0
BSL_48V_80Ah_391,BSL,Tubular,80.0,48.0,0.83,206776.0,344628.0
BSL_48V_270Ah_412,BSL,Tubular,270.0,48.0,0.84,284127.0,473545.0
BSL_12V_40Ah_562,BSL,Tubular,40.0,12.0,0.83,267909.0,446515.0
BSL_48V_280Ah_614,BSL,Tubular,280.0,48.0,0.83,114951.0,191585.0
BSL_48V_210Ah_914,BSL,Tubular,210.0,48.0,0.84,146704.0,244506.0
BSL_48V_250Ah_922,BSL,Tubular,250.0,48.0,0.83,129018.0,215030.0
BSL_48V_70Ah_941,BSL,Tubular,70.0,48.0,0.85,246359.0,410599.0
BSL_24V_80Ah_950,BSL,Tubular,80.0,24.0,0.83,293969.0,489949.0
BSL_48V_220Ah_1003,BSL,Tubular,220.0,48.0,0.82,148108.0,246846.0
BSL_12V_200Ah_1191,BSL,Tubular,200.0,12.0,0.85,142979.0,238299.0
BSL_48V_290Ah_1194,BSL,Tubular,290.0,48.0,0.83,150372.0,250620.0
BSL_12V_180Ah_1242,BSL,Tubular,180.0,12.0,0.83,286258.0,477098.0
BSL_24V_40Ah_1418,BSL,Tubular,40.0,24.0,0.84,122621.0,204369.0
BSL_24V_250Ah_1460,BSL,Tubular,250.0,24.0,0.83,148094.0,246824.0
BSL_48V_210Ah_1487,BSL,Tubular,210.0,48.0,0.84,181480.0,302466.0
BSL_48V_280Ah_1646,BSL,Tubular,280.0,48.0,0.83,194522.0,324202.0
BSL_12V_180Ah_1657,BSL,Tubular,180.0,12.0,0.82,187460.0,312432.0
BSL_12V_80Ah_1674,BSL,Tubular,80.0,12.0,0.82,188314.0,313856.0
BSL_12V_280Ah_1746,BSL,Tubular,280.0,12.0,0.85,220069.0,366781.0
BSL_48V_70Ah_1762,BSL,Tubular,70.0,48.0,0.82,212190.0,353650.0
BSL_12V_170Ah_1805,BSL,Tubular,170.0,12.0,0.85,202079.0,336799.0
BSL_48V_160Ah_1851,BSL,Tubular,160.0,48.0,0.82,122691.0,204485.0
BSL_48V_160Ah_1903,BSL,Tubular,160.0,48.0,0.84,191618.0,319364.0
BSL_12V_80Ah_1961,BSL,Tubular,80.0,12.0,0.83,260459.0,434099.0
BSL_24V_100Ah_2026,BSL,Tubular,100.0,24.0,0.84,295252.0,492088.0
BSL_24V_90Ah_2072,BSL,Tubular,90.0,24.0,0.84,276496.0,460828.0
BSL_12V_100Ah_2124,BSL,Tubular,100.0,12.0,0.83,174142.0,290236.0
BSL_48V_170Ah_2126,BSL,Tubular,170.0,48.0,0.83,298673.0,497789.0
BSL_48V_270Ah_2169,BSL,Tubular,270.0,48.0,0.84,234082.0,390136.0
BSL_24V_80Ah_2178,BSL,Tubular,80.0,24.0,0.84,252914.0,421522.0
BSL_24V_170Ah_2206,BSL,Tubular,170.0,24.0,0.84,203140.0,338566.0
BSL_12V_240Ah_2221,BSL,Tubular,240.0,12.0,0.83,177662.0,296104.0
BSL_48V_80Ah_2328,BSL,Tubular,80.0,48.0,0.85,288466.0,480776.0
BSL_48V_40Ah_2338,BSL,Tubular,40.0,48.0,0.82,201379.0,335631.0
BSL_12V_110Ah_2370,BSL,Tubular,110.0,12.0,0.85,276656.0,461094.0
BSL_12V_140Ah_2388,BSL,Tubular,140.0,12.0,0.83,186268.0,310446.0
BSL_48V_220Ah_2410,BSL,Tubular,220.0,48.0,0.85,299921.0,499869.0
BSL_24V_80Ah_2507,BSL,Tubular,80.0,24.0,0.84,227950.0,379916.0
BSL_12V_100Ah_2511,BSL,Tubular,100.0,12.0,0.83,265374.0,442290.0
BSL_24V_250Ah_2538,BSL,Tubular,250.0,24.0,0.84,247285.0,412141.0
BSL_24V_50Ah_2575,BSL,Tubular,50.0,24.0,0.82,285351.0,475585.0
BSL_24V_80Ah_2629,BSL,Tubular,80.0,24.0,0.85,295870.0,493116.0
BSL_48V_140Ah_2632,BSL,Tubular,140.0,48.0,0.85,185310.0,308850.0
BSL_12V_300Ah_2648,BSL,Tubular,300.0,12.0,0.82,265084.0,441806.0
BSL_48V_230Ah_2661,BSL,Tubular,230.0,48.0,0.85,156700.0,261168.0
BSL_24V_270Ah_2663,BSL,Tubular,270.0,24.0,0.83,142595.0,237659.0
BSL_12V_100Ah_2788,BSL,Tubular,100.0,12.0,0.85,124400.0,207334.0
BSL_48V_90Ah_2812,BSL,Tubular,90.0,48.0,0.82,267710.0,446184.0
BSL_12V_130Ah_2866,BSL,Tubular,130.0,12.0,0.83,290272.0,483786.0
BSL_48V_100Ah_2882,BSL,Tubular,100.0,48.0,0.84,183356.0,305594.0
BSL_48V_150Ah_2893,BSL,Tubular,150.0,48.0,0.82,133548.0,222580.0
BSL_48V_70Ah_2967,BSL,Tubular,70.0,48.0,0.82,254630.0,424382.0
BSL_24V_150Ah_2979,BSL,Tubular,150.0,24.0,0.84,231659.0,386099.0
BSL_48V_80Ah_2997,BSL,Tubular,80.0,48.0,0.84,194827.0,324711.0
BSL_12V_140Ah_3084,BSL,Tubular,140.0,12.0,0.83,156964.0,261606.0
BSL_48V_250Ah_3141,BSL,Tubular,250.0,48.0,0.82,170084.0,283472.0
BSL_12V_260Ah_3194,BSL,Tubular,260.0,12.0,0.84,250454.0,417424.0
BSL_48V_150Ah_3220,BSL,Tubular,150.0,48.0,0.84,299404.0,499006.0
BSL_24V_140Ah_3302,BSL,Tubular,140.0,24.0,0.85,225869.0,376449.0
BSL_12V_70Ah_3314,BSL,Tubular,70.0,12.0,0.84,275824.0,459708.0
BSL_24V_300Ah_3326,BSL,Tubular,300.0,24.0,0.84,213321.0,355535.0
BSL_24V_270Ah_3380,BSL,Tubular,270.0,24.0,0.83,278388.0,463980.0
BSL_12V_240Ah_3443,BSL,Tubular,240.0,12.0,0.84,253840.0,423068.0
BSL_48V_40Ah_3470,BSL,Tubular,40.0,48.0,0.83,283280.0,472132.0
BSL_48V_200Ah_3477,BSL,Tubular,200.0,48.0,0.84,276744.0,461240.0
BSL_12V_160Ah_3506,BSL,Tubular,160.0,12.0,0.82,177135.0,295225.0
BSL_48V_190Ah_3582,BSL,Tubular,190.0,48.0,0.85,197006.0,328342.0
BSL_48V_130Ah_3586,BSL,Tubular,130.0,48.0,0.84,261446.0,435744.0
BSL_48V_240Ah_3591,BSL,Tubular,240.0,48.0,0.82,276527.0,460879.0
BSL_12V_60Ah_3610,BSL,Tubular,60.0,12.0,0.85,128788.0,214648.0
BSL_48V_240Ah_3669,BSL,Tubular,240.0,48.0,0.83,246922.0,411538.0
BSL_12V_230Ah_3674,BSL,Tubular,230.0,12.0,0.84,249575.0,415959.0
BSL_12V_140Ah_3725,BSL,Tubular,140.0,12.0,0.83,286012.0,476688.0
BSL_24V_240Ah_3750,BSL,Tubular,240.0,24.0,0.85,155294.0,258822.0
BSL_24V_160Ah_3763,BSL,Tubular,160.0,24.0,0.83,204340.0,340568.0
BSL_12V_170Ah_3764,BSL,Tubular,170.0,12.0,0.84,208688.0,347812.0
BSL_12V_280Ah_3883,BSL,Tubular,280.0,12.0,0.83,224369.0,373949.0
BSL_24V_240Ah_3891,BSL,Tubular,240.0,24.0,0.82,145155.0,241925.0
BSL_48V_230Ah_3903,BSL,Tubular,230.0,48.0,0.84,198280.0,330468.0
BSL_24V_80Ah_3952,BSL,Tubular,80.0,24.0,0.85,270235.0,450391.0
BSL_12V_50Ah_4009,BSL,Tubular,50.0,12.0,0.85,237330.0,395550.0
BSL_12V_180Ah_4016,BSL,Tubular,180.0,12.0,0.84,205574.0,342622.0
BSL_12V_270Ah_4128,BSL,Tubular,270.0,12.0,0.84,152623.0,254371.0
BSL_12V_260Ah_4279,BSL,Tubular,260.0,12.0,0.83,249760.0,416268.0
BSL_24V_240Ah_4295,BSL,Tubular,240.0,24.0,0.84,226179.0,376965.0
BSL_12V_110Ah_4378,BSL,Tubular,110.0,12.0,0.85,273416.0,455694.0
BSL_48V_190Ah_4456,BSL,Tubular,190.0,48.0,0.83,258483.0,430805.0
BSL_24V_170Ah_4530,BSL,Tubular,170.0,24.0,0.83,273612.0,456020.0
BSL_24V_280Ah_4532,BSL,Tubular,280.0,24.0,0.85,231843.0,386405.0
BSL_24V_120Ah_4637,BSL,Tubular,120.0,24.0,0.82,168216.0,280360.0
BSL_24V_100Ah_4670,BSL,Tubular,100.0,24.0,0.83,132926.0,221542.0
BSL_12V_100Ah_4727,BSL,Tubular,100.0,12.0,0.83,253189.0,421981.0
BSL_48V_40Ah_4766,BSL,Tubular,40.0,48.0,0.82,206658.0,344430.0
BSL_48V_110Ah_4818,BSL,Tubular,110.0,48.0,0.82,174828.0,291380.0
BSL_48V_210Ah_4927,BSL,Tubular,210.0,48.0,0.82,213266.0,355444.0
BSL_12V_170Ah_4987,BSL,Tubular,170.0,12.0,0.82,212860.0,354768.0
BYD_12V_200Ah_17,BYD,AGM,200.0,12.0,0.85,352392.0,587320.0
BYD_48V_120Ah_141,BYD,AGM,120.0,48.0,0.82,584975.0,974959.0
BYD_48V_120Ah_156,BYD,AGM,120.0,48.0,0.83,332110.0,553518.0
BYD_24V_100Ah_187,BYD,AGM,100.0,24.0,0.84,572557.0,954261.0
BYD_48V_110Ah_291,BYD,AGM,110.0,48.0,0.85,325762.0,542938.0
BYD_24V_30Ah_322,BYD,AGM,30.0,24.0,0.83,358086.0,596810.0
BYD_48V_120Ah_365,BYD,AGM,120.0,48.0,0.82,378206.0,630342.0
BYD_24V_110Ah_537,BYD,AGM,110.0,24.0,0.82,654022.0,1090036.0
BYD_48V_50Ah_621,BYD,AGM,50.0,48.0,0.85,457764.0,762940.0
BYD_12V_270Ah_666,BYD,AGM,270.0,12.0,0.83,647894.0,1079822.0
BYD_24V_60Ah_742,BYD,AGM,60.0,24.0,0.84,671870.0,1119782.0
BYD_12V_240Ah_743,BYD,AGM,240.0,12.0,0.83,567731.0,946219.0
BYD_24V_290Ah_777,BYD,AGM,290.0,24.0,0.85,395872.0,659786.0
BYD_24V_190Ah_819,BYD,AGM,190.0,24.0,0.85,522050.0,870082.0
BYD_24V_120Ah_1024,BYD,AGM,120.0,24.0,0.85,587455.0,979091.0
BYD_48V_250Ah_1048,BYD,AGM,250.0,48.0,0.85,371216.0,618692.0
BYD_48V_180Ah_1353,BYD,AGM,180.0,48.0,0.82,346672.0,577788.0
BYD_12V_60Ah_1540,BYD,AGM,60.0,12.0,0.83,433256.0,722092.0
BYD_24V_40Ah_1562,BYD,AGM,40.0,24.0,0.84,649359.0,1082265.0
BYD_48V_180Ah_1684,BYD,AGM,180.0,48.0,0.85,614188.0,1023648.0
BYD_12V_280Ah_1907,BYD,AGM,280.0,12.0,0.82,544220.0,907034.0
BYD_12V_210Ah_2040,BYD,AGM,210.0,12.0,0.85,662348.0,1103914.0
BYD_48V_60Ah_2067,BYD,AGM,60.0,48.0,0.84,511611.0,852685.0
BYD_24V_230Ah_2153,BYD,AGM,230.0,24.0,0.85,564668.0,941112.0
BYD_24V_130Ah_2239,BYD,AGM,130.0,24.0,0.83,510770.0,851284.0
BYD_12V_180Ah_2288,BYD,AGM,180.0,12.0,0.84,480848.0,801414.0
BYD_12V_210Ah_2391,BYD,AGM,210.0,12.0,0.84,642218.0,1070362.0
BYD_12V_70Ah_2589,BYD,AGM,70.0,12.0,0.84,574660.0,957766.0
BYD_24V_230Ah_2713,BYD,AGM,230.0,24.0,0.84,528776.0,881294.0
BYD_48V_270Ah_2840,BYD,AGM,270.0,48.0,0.84,577357.0,962261.0
BYD_24V_130Ah_3038,BYD,AGM,130.0,24.0,0.83,425507.0,709179.0
BYD_12V_80Ah_3078,BYD,AGM,80.0,12.0,0.84,644384.0,1073972.0
BYD_24V_260Ah_3129,BYD,AGM,260.0,24.0,0.82,478541.0,797569.0
BYD_12V_260Ah_3201,BYD,AGM,260.0,12.0,0.84,410162.0,683604.0
BYD_24V_40Ah_3266,BYD,AGM,40.0,24.0,0.84,357002.0,595002.0
BYD_12V_210Ah_3333,BYD,AGM,210.0,12.0,0.83,339320.0,565534.0
BYD_24V_300Ah_3350,BYD,AGM,300.0,24.0,0.84,607558.0,1012596.0
BYD_12V_30Ah_3439,BYD,AGM,30.0,12.0,0.84,340362.0,567270.0
BYD_12V_160Ah_3479,BYD,AGM,160.0,12.0,0.83,446274.0,743790.0
BYD_24V_240Ah_3588,BYD,AGM,240.0,24.0,0.85,420291.0,700485.0
BYD_24V_300Ah_3643,BYD,AGM,300.0,24.0,0.83,432781.0,721301.0
BYD_48V_190Ah_3692,BYD,AGM,190.0,48.0,0.83,579157.0,965261.0
BYD_48V_110Ah_3707,BYD,AGM,110.0,48.0,0.84,314067.0,523445.0
BYD_24V_170Ah_3792,BYD,AGM,170.0,24.0,0.85,626983.0,1044971.0
BYD_48V_130Ah_3932,BYD,AGM,130.0,48.0,0.84,375170.0,625284.0
BYD_48V_160Ah_3984,BYD,AGM,160.0,48.0,0.82,321478.0,535796.0
BYD_12V_240Ah_4022,BYD,AGM,240.0,12.0,0.85,315584.0,525974.0
BYD_12V_100Ah_4143,BYD,AGM,100.0,12.0,0.85,489064.0,815108.0
BYD_24V_210Ah_4173,BYD,AGM,210.0,24.0,0.82,486260.0,810432.0
BYD_12V_80Ah_4199,BYD,AGM,80.0,12.0,0.83,462832.0,771388.0
BYD_48V_160Ah_4419,BYD,AGM,160.0,48.0,0.83,635862.0,1059770.0
BYD_12V_60Ah_4575,BYD,AGM,60.0,12.0,0.84,453513.0,755855.0
BYD_24V_150Ah_4650,BYD,AGM,150.0,24.0,0.83,508110.0,846850.0
BYD_12V_90Ah_4697,BYD,AGM,90.0,12.0,0.83,417882.0,696470.0
BYD_12V_180Ah_4869,BYD,AGM,180.0,12.0,0.83,336841.0,561401.0
BYD_24V_120Ah_2,BYD,Gel,120.0,24.0,0.84,642959.0,1071599.0
BYD_48V_130Ah_5,BYD,Gel,130.0,48.0,0.85,352156.0,586926.0
BYD_48V_220Ah_11,BYD,Gel,220.0,48.0,0.83,419072.0,698454.0
BYD_12V_120Ah_99,BYD,Gel,120.0,12.0,0.82,374975.0,624959.0
BYD_12V_240Ah_379,BYD,Gel,240.0,12.0,0.82,431580.0,719300.0
BYD_48V_170Ah_671,BYD,Gel,170.0,48.0,0.85,334789.0,557981.0
BYD_48V_30Ah_738,BYD,Gel,30.0,48.0,0.84,620389.0,1033981.0
BYD_24V_120Ah_815,BYD,Gel,120.0,24.0,0.83,557491.0,929151.0
BYD_24V_90Ah_1049,BYD,Gel,90.0,24.0,0.83,574606.0,957678.0
BYD_12V_90Ah_1064,BYD,Gel,90.0,12.0,0.83,552797.0,921329.0
BYD_12V_220Ah_1070,BYD,Gel,220.0,12.0,0.82,672028.0,1120046.0
BYD_48V_250Ah_1226,BYD,Gel,250.0,48.0,0.84,316958.0,528262.0
BYD_12V_270Ah_1409,BYD,Gel,270.0,12.0,0.83,509414.0,849024.0
BYD_12V_190Ah_1479,BYD,Gel,190.0,12.0,0.85,310622.0,517702.0
BYD_12V_40Ah_1630,BYD,Gel,40.0,12.0,0.84,453382.0,755638.0
BYD_24V_70Ah_1675,BYD,Gel,70.0,24.0,0.84,432477.0,720795.0
BYD_24V_170Ah_1692,BYD,Gel,170.0,24.0,0.82,615092.0,1025154.0
BYD_48V_200Ah_1766,BYD,Gel,200.0,48.0,0.82,558818.0,931364.0
BYD_24V_60Ah_1771,BYD,Gel,60.0,24.0,0.83,541528.0,902546.0
BYD_24V_290Ah_1839,BYD,Gel,290.0,24.0,0.83,531529.0,885881.0
BYD_48V_270Ah_1883,BYD,Gel,270.0,48.0,0.84,590147.0,983579.0
BYD_24V_260Ah_1951,BYD,Gel,260.0,24.0,0.84,305504.0,509174.0
BYD_24V_80Ah_1965,BYD,Gel,80.0,24.0,0.82,641623.0,1069371.0
BYD_48V_160Ah_2036,BYD,Gel,160.0,48.0,0.82,454231.0,757051.0
BYD_24V_240Ah_2120,BYD,Gel,240.0,24.0,0.83,609955.0,1016591.0
BYD_12V_250Ah_2122,BYD,Gel,250.0,12.0,0.83,486848.0,811414.0
BYD_12V_270Ah_2304,BYD,Gel,270.0,12.0,0.83,673144.0,1121908.0
BYD_48V_120Ah_2372,BYD,Gel,120.0,48.0,0.83,468604.0,781006.0
BYD_12V_70Ah_2459,BYD,Gel,70.0,12.0,0.83,577928.0,963214.0
BYD_24V_280Ah_2857,BYD,Gel,280.0,24.0,0.84,525011.0,875019.0
BYD_48V_50Ah_3033,BYD,Gel,50.0,48.0,0.85,619052.0,1031752.0
BYD_24V_280Ah_3128,BYD,Gel,280.0,24.0,0.83,618172.0,1030288.0
BYD_24V_130Ah_3313,BYD,Gel,130.0,24.0,0.84,337958.0,563262.0
BYD_48V_170Ah_3345,BYD,Gel,170.0,48.0,0.82,350458.0,584098.0
BYD_48V_150Ah_3370,BYD,Gel,150.0,48.0,0.82,351338.0,585564.0
BYD_12V_120Ah_3432,BYD,Gel,120.0,12.0,0.84,571911.0,953185.0
BYD_48V_180Ah_3434,BYD,Gel,180.0,48.0,0.83,618184.0,1030306.0
BYD_24V_80Ah_3649,BYD,Gel,80.0,24.0,0.83,416354.0,693922.0
BYD_24V_140Ah_3734,BYD,Gel,140.0,24.0,0.84,607269.0,1012115.0
BYD_12V_50Ah_3736,BYD,Gel,50.0,12.0,0.84,326960.0,544934.0
BYD_24V_30Ah_3772,BYD,Gel,30.0,24.0,0.85,540902.0,901502.0
BYD_12V_140Ah_4021,BYD,Gel,140.0,12.0,0.82,538047.0,896745.0
BYD_24V_170Ah_4080,BYD,Gel,170.0,24.0,0.85,630531.0,1050885.0
BYD_48V_70Ah_4411,BYD,Gel,70.0,48.0,0.82,598937.0,998229.0
BYD_12V_210Ah_4574,BYD,Gel,210.0,12.0,0.85,599344.0,998906.0
BYD_48V_150Ah_4633,BYD,Gel,150.0,48.0,0.83,489702.0,816170.0
BYD_24V_60Ah_4973,BYD,Gel,60.0,24.0,0.85,443362.0,738938.0
BYD_24V_90Ah_70,BYD,LiFePO4,90.0,24.0,0.83,559040.0,931732.0
BYD_12V_70Ah_188,BYD,LiFePO4,70.0,12.0,0.83,640109.0,1066849.0
BYD_48V_160Ah_223,BYD,LiFePO4,160.0,48.0,0.85,393100.0,655166.0
BYD_12V_180Ah_233,BYD,LiFePO4,180.0,12.0,0.83,644838.0,1074730.0
BYD_48V_240Ah_289,BYD,LiFePO4,240.0,48.0,0.82,448223.0,747039.0
BYD_12V_200Ah_419,BYD,LiFePO4,200.0,12.0,0.85,668248.0,1113746.0
BYD_48V_120Ah_449,BYD,LiFePO4,120.0,48.0,0.83,523508.0,872512.0
BYD_12V_100Ah_493,BYD,LiFePO4,100.0,12.0,0.83,472942.0,788236.0
BYD_12V_280Ah_515,BYD,LiFePO4,280.0,12.0,0.83,432452.0,720754.0
BYD_48V_110Ah_516,BYD,LiFePO4,110.0,48.0,0.85,668968.0,1114946.0
BYD_12V_20Ah_625,BYD,LiFePO4,20.0,12.0,0.83,621980.0,1036632.0
BYD_24V_300Ah_663,BYD,LiFePO4,300.0,24.0,0.83,309704.0,516174.0
BYD_12V_250Ah_689,BYD,LiFePO4,250.0,12.0,0.82,302564.0,504272.0
BYD_12V_160Ah_739,BYD,LiFePO4,160.0,12.0,0.83,654568.0,1090948.0
BYD_12V_90Ah_757,BYD,LiFePO4,90.0,12.0,0.83,368893.0,614821.0
BYD_48V_200Ah_825,BYD,LiFePO4,200.0,48.0,0.84,583149.0,971915.0
