"city","latitude","longitude","temp","humidity","wind_speed","cloud","region","population","date","season","avg_sun_hours"
"Dikwa","11.74","14.04","296.44","47","2.12","100","Borno","5963","2024-02-24","dry","2.6356953376867693"
"Dikwa","11.72","14.22","296.74","46","2.18","100","Borno","4619","2024-02-24","dry","2.697312762361223"
"Dikwa","12.2","14.02","297.4","50","1.9","100","Borno","1750","2024-02-24","dry","2.871897882968377"
"Dikwa","11.98","13.74","296.73","50","1.65","100","Borno","2086","2024-02-24","dry","2.9563224687409972"
"Dikwa","11.66","14.3","296.89","45","2.19","100","Borno","4619","2024-02-24","dry","2.859680453536071"
"Dikwa","11.83","14.17","296.91","47","2.09","100","Borno","6317","2024-02-24","dry","2.645349692176743"
"Dikwa","11.7","14.29","296.92","45","2.16","100","Borno","4619","2024-02-24","dry","2.99422030518769"
"Dikwa","11.91","14.14","297.12","47","2.03","100","Borno","6325","2024-02-24","dry","2.540393836835933"
"Dikwa","11.91","14.38","297.35","45","2.01","100","Borno","0","2024-02-24","dry","2.925948995173541"
"Dikwa","11.84","14.27","297.11","46","2.1","100","Borno","5138","2024-02-24","dry","2.790155125111716"
"Dikwa","11.94","13.74","296.77","49","1.75","100","Borno","2086","2024-02-24","dry","2.584739411560056"
"Dikwa","11.73","14.33","297.09","45","2.08","100","Borno","4592","2024-02-24","dry","3.0146488621099228"
"Dikwa","11.77","14.21","296.84","47","2.14","100","Borno","5031","2024-02-24","dry","3.1345635910710667"
"Dikwa","11.98","14.04","297.29","47","1.94","100","Borno","6315","2024-02-24","dry","3.0055831950016"
"Dikwa","11.72","14.05","296.44","47","2.14","100","Borno","5507","2024-02-24","dry","2.5991083846819087"
"Dikwa","11.89","14.25","297.16","47","2.08","100","Borno","6371","2024-02-24","dry","2.563618136022774"
"Dikwa","11.82","14.44","297.45","44","1.95","100","Borno","0","2024-02-24","dry","2.873856032295812"
"Dikwa","11.81","14.44","297.46","44","1.94","100","Borno","0","2024-02-24","dry","2.5813318877311437"
"Dikwa","11.8","14.38","297.29","45","2.0","100","Borno","984","2024-02-24","dry","3.181416849077718"
"Dikwa","11.96","14.0","297.19","47","1.93","100","Borno","6407","2024-02-24","dry","2.85390187189052"
"Dikwa","11.93","14.29","297.29","46","2.05","100","Borno","4540","2024-02-24","dry","3.203935893468776"
"Dikwa","11.81","13.81","296.81","47","2.12","100","Borno","4348","2024-02-24","dry","2.6809633260227757"
"Dikwa","11.85","13.69","296.93","47","2.16","100","Borno","2086","2024-02-24","dry","3.004698237899052"
"Dikwa","11.93","14.1","297.15","47","2.0","100","Borno","6183","2024-02-24","dry","2.9685976871973168"
"Dikwa","11.96","14.17","297.27","47","2.01","100","Borno","4063","2024-02-24","dry","3.0843754303605455"
"Dikwa","11.75","14.01","296.4","47","2.1","100","Borno","6407","2024-02-24","dry","2.8384371216040534"
"Dikwa","11.99","13.91","297.08","48","1.79","100","Borno","6407","2024-02-24","dry","3.0140288820656003"
"Dikwa","11.94","14.14","297.2","47","2.01","100","Borno","5072","2024-02-24","dry","3.031031054933794"
"Dikwa","11.67","14.17","296.58","45","2.21","100","Borno","4619","2024-02-24","dry","2.7152817810074454"
"Dikwa","11.65","14.13","296.47","45","2.22","100","Borno","4619","2024-02-24","dry","2.5350162767905253"
"Dikwa","11.75","14.22","296.8","46","2.16","100","Borno","4843","2024-02-24","dry","2.8616076885710693"
"Dikwa","11.88","14.42","307.55","20","4.96","100","Borno","0","2024-02-25","dry","2.6425216948379635"
"Dikwa","11.95","13.66","307.02","21","6.48","79","Borno","2086","2024-02-25","dry","3.903042959329066"
"Dikwa","11.85","14.08","306.93","21","5.77","100","Borno","6407","2024-02-25","dry","3.0366724088851282"
"Dikwa","11.85","14.36","307.47","20","5.08","100","Borno","53","2024-02-25","dry","2.6279211677001397"
"Dikwa","11.69","14.35","307.74","19","5.03","100","Borno","4619","2024-02-25","dry","2.99984861629892"
"Dikwa","11.89","14.18","306.97","21","5.59","100","Borno","6407","2024-02-25","dry","2.702235350054116"
"Dikwa","11.91","14.03","306.57","22","5.99","100","Borno","6407","2024-02-25","dry","2.5404643156373132"
"Dikwa","11.96","14.11","306.54","22","5.87","100","Borno","4539","2024-02-25","dry","3.1876473904394658"
"Dikwa","11.66","14.34","307.79","19","5.05","100","Borno","4619","2024-02-25","dry","2.8594543990258527"
"Dikwa","11.97","13.71","306.74","21","6.68","82","Borno","2086","2024-02-25","dry","3.409046609006048"
"Dikwa","11.91","14.01","306.53","22","6.04","100","Borno","6407","2024-02-25","dry","2.9228039554667453"
"Dikwa","12.0","13.69","307.68","19","6.16","73","Borno","2086","2024-02-25","dry","3.40478780184633"
"Dikwa","11.86","14.27","306.76","22","5.57","100","Borno","5231","2024-02-25","dry","3.137143411188834"
"Dikwa","11.81","14.11","307.14","21","5.64","100","Borno","6255","2024-02-25","dry","3.179912160236615"
"Dikwa","11.71","14.32","307.51","20","5.25","100","Borno","4619","2024-02-25","dry","3.198403849605964"
"Dikwa","11.67","14.25","307.71","20","5.22","100","Borno","4619","2024-02-25","dry","3.2486188233725635"
"Dikwa","11.73","14.25","307.56","20","5.24","100","Borno","4619","2024-02-25","dry","2.6377248573521412"
"Dikwa","12.02","13.96","306.02","23","6.39","96","Borno","6407","2024-02-25","dry","3.0889578445707713"
"Dikwa","11.91","13.69","307.67","19","6.16","73","Borno","2086","2024-02-25","dry","3.809617047730874"
"Dikwa","11.83","14.18","307.17","21","5.51","100","Borno","6307","2024-02-25","dry","2.6852261577575307"
"Dikwa","11.89","14.14","306.07","23","6.23","100","Borno","6407","2024-02-25","dry","2.8843398101487203"
"Dikwa","12.09","13.58","307.22","18","6.69","76","Borno","2704","2024-02-25","dry","3.9742123700998895"
"Dikwa","11.67","14.12","308.06","20","5.71","100","Borno","4619","2024-02-25","dry","2.9286131996804032"
"Dikwa","11.98","14.08","306.65","22","6.68","100","Borno","4880","2024-02-25","dry","3.163514995789855"
"Dikwa","11.72","14.26","308.71","18","4.93","100","Borno","4619","2024-02-25","dry","3.1032151113676587"
"Dikwa","11.75","14.25","308.61","18","4.93","100","Borno","4669","2024-02-25","dry","3.2006831082406206"
"Dikwa","11.99","14.2","306.65","22","6.68","100","Borno","2494","2024-02-25","dry","3.1078500565126497"
"Dikwa","12.03","13.74","306.6","21","6.96","85","Borno","2086","2024-02-25","dry","3.2189015200315825"
"Dikwa","11.89","14.32","307.72","20","5.83","100","Borno","1958","2024-02-25","dry","2.506845843915645"
"Dikwa","11.67","14.04","308.44","19","5.51","100","Borno","4836","2024-02-25","dry","3.1845905150028675"
"Dikwa","11.76","14.03","308.18","20","5.56","100","Borno","6260","2024-02-25","dry","2.760942381730271"
"Dikwa","11.97","14.06","307.08","21","6.36","100","Borno","6324","2024-02-25","dry","2.830087733841166"
"Dikwa","11.65","14.17","308.74","18","5.19","100","Borno","4619","2024-02-25","dry","2.674297707228918"
"Dikwa","11.8","14.22","308.43","19","5.19","100","Borno","5794","2024-02-25","dry","2.907859203412828"
"Dikwa","11.74","14.04","308.2","19","5.58","100","Borno","5963","2024-02-25","dry","2.6131245294692502"
"Dikwa","11.72","14.22","308.64","19","5.06","100","Borno","4619","2024-02-25","dry","2.8167542953457594"
"Dikwa","12.2","14.02","305.12","26","7.12","92","Borno","1750","2024-02-25","dry","3.2386835464686428"
"Dikwa","11.98","13.74","308.09","18","6.41","77","Borno","2086","2024-02-25","dry","3.5448651095462136"
"Dikwa","11.66","14.3","308.62","18","4.93","100","Borno","4619","2024-02-25","dry","2.612193461473719"
"Dikwa","11.83","14.17","308.17","20","5.41","100","Borno","6317","2024-02-25","dry","2.630810649038616"
"Dikwa","11.7","14.29","308.77","18","4.94","100","Borno","4619","2024-02-25","dry","3.0614073496994423"
"Dikwa","11.91","14.14","306.66","22","6.68","100","Borno","6325","2024-02-25","dry","2.812700612856436"
"Dikwa","11.91","14.38","307.72","20","5.83","100","Borno","0","2024-02-25","dry","3.0424219411173774"
"Dikwa","11.84","14.27","308.41","19","5.16","100","Borno","5138","2024-02-25","dry","2.689982511154918"
"Dikwa","11.94","13.74","308.07","18","6.41","77","Borno","2086","2024-02-25","dry","3.084331300945064"
"Dikwa","11.73","14.33","308.63","18","4.93","100","Borno","4592","2024-02-25","dry","2.6385713398289385"
"Dikwa","11.77","14.21","308.5","19","5.13","100","Borno","5031","2024-02-25","dry","2.815701609192452"
"Dikwa","11.98","14.04","307.08","22","6.41","100","Borno","6315","2024-02-25","dry","2.8479737021138716"
"Dikwa","11.72","14.05","308.35","20","5.43","100","Borno","5507","2024-02-25","dry","3.026459499661023"
"Dikwa","11.89","14.25","308.2","19","5.35","100","Borno","6371","2024-02-25","dry","2.6855642268780926"
"Dikwa","11.82","14.44","308.75","18","4.79","100","Borno","0","2024-02-25","dry","2.5648300913499877"
"Dikwa","11.81","14.44","308.76","18","4.76","100","Borno","0","2024-02-25","dry","2.7383763822545473"
"Dikwa","11.8","14.38","308.67","18","4.84","100","Borno","984","2024-02-25","dry","2.5468602986439652"
"Dikwa","11.96","14.0","307.03","22","6.47","100","Borno","6407","2024-02-25","dry","3.2110538952157537"
"Dikwa","11.93","14.29","308.21","19","5.37","100","Borno","4540","2024-02-25","dry","3.0599630971653546"
"Dikwa","11.81","13.81","307.64","21","6.25","98","Borno","4348","2024-02-25","dry","2.696200628136022"
"Dikwa","11.85","13.69","307.57","21","6.44","90","Borno","2086","2024-02-25","dry","3.2256104251364963"
"Dikwa","11.93","14.1","307.55","21","5.99","100","Borno","6183","2024-02-25","dry","3.2378170363535963"
"Dikwa","11.96","14.17","307.68","21","5.85","100","Borno","4063","2024-02-25","dry","2.6866166603467856"
"Dikwa","11.75","14.01","308.19","20","5.57","100","Borno","6407","2024-02-25","dry","2.9175475398325332"
"Dikwa","11.99","13.91","306.74","23","6.71","96","Borno","6407","2024-02-25","dry","3.197370652727349"
"Dikwa","11.94","14.14","307.65","21","5.88","100","Borno","5072","2024-02-25","dry","2.7428797905320907"
"Dikwa","11.67","14.17","308.68","19","5.16","100","Borno","4619","2024-02-25","dry","2.9812893579039423"
"Dikwa","11.65","14.13","308.66","19","5.22","100","Borno","4619","2024-02-25","dry","2.512523132558727"
"Dikwa","11.75","14.22","308.58","19","5.06","100","Borno","4843","2024-02-25","dry","3.230995550952335"
"Dikwa","11.88","14.42","302.28","24","3.17","5","Borno","0","2024-02-26","dry","5.1363163107864755"
"Dikwa","11.95","13.66","301.04","22","3.44","29","Borno","2086","2024-02-26","dry","4.376230269965311"
"Dikwa","11.85","14.08","301.2","24","3.57","3","Borno","6407","2024-02-26","dry","5.716917084742534"
"Dikwa","11.85","14.36","302.08","24","3.23","4","Borno","53","2024-02-26","dry","5.845406121762683"
"Dikwa","11.69","14.35","301.72","24","3.34","3","Borno","4619","2024-02-26","dry","6.288023623490647"
"Dikwa","11.89","14.18","301.65","25","3.47","3","Borno","6407","2024-02-26","dry","5.868104787699277"
"Dikwa","11.91","14.03","301.33","24","3.57","3","Borno","6407","2024-02-26","dry","5.907341971856229"
"Dikwa","11.96","14.11","301.73","24","3.48","4","Borno","4539","2024-02-26","dry","5.402980571967734"
"Dikwa","11.66","14.34","301.61","24","3.44","3","Borno","4619","2024-02-26","dry","5.709247836816059"
"Dikwa","12.03","13.97","301.61","23","3.47","6","Borno","6407","2024-02-26","dry","4.86943947166246"
"Dikwa","11.97","13.71","301.08","22","3.46","17","Borno","2086","2024-02-26","dry","4.694484255395192"
"Dikwa","11.91","14.01","301.29","24","3.58","3","Borno","6407","2024-02-26","dry","5.123029916792187"
"Dikwa","12.0","13.69","301.08","22","3.39","23","Borno","2086","2024-02-26","dry","4.989430852099145"
"Dikwa","11.86","14.27","301.82","25","3.38","3","Borno","5231","2024-02-26","dry","5.518520154054464"
"Dikwa","11.81","14.11","301.12","24","3.56","3","Borno","6255","2024-02-26","dry","6.233534593016572"
"Dikwa","11.71","14.32","301.65","25","3.36","3","Borno","4619","2024-02-26","dry","5.837072554243482"
"Dikwa","11.67","14.25","301.2","25","3.58","3","Borno","4619","2024-02-26","dry","5.722996094466093"
"Dikwa","11.73","14.25","301.42","25","3.46","3","Borno","4619","2024-02-26","dry","5.273467155420912"
"Dikwa","12.02","13.96","301.59","23","3.47","5","Borno","6407","2024-02-26","dry","6.219171391342697"
"Dikwa","11.91","13.69","301.04","22","3.52","21","Borno","2086","2024-02-26","dry","4.726757808508127"
"Dikwa","11.83","14.18","301.44","25","3.48","3","Borno","6307","2024-02-26","dry","5.421503427393609"
"Dikwa","11.89","14.14","301.54","25","3.5","3","Borno","6407","2024-02-26","dry","5.044740642413751"
"Dikwa","12.09","13.58","300.9","21","3.08","60","Borno","2704","2024-02-26","dry","4.137762537786369"
"Dikwa","11.67","14.12","300.41","24","3.73","3","Borno","4619","2024-02-26","dry","6.3693487977585095"
"Dikwa","11.98","14.08","301.75","24","3.49","4","Borno","4880","2024-02-26","dry","5.034798129148339"
"Dikwa","11.72","14.26","301.41","25","3.46","3","Borno","4619","2024-02-26","dry","5.5449825016017265"
"Dikwa","11.75","14.25","301.47","25","3.42","3","Borno","4669","2024-02-26","dry","5.849924251323296"
"Dikwa","11.99","14.2","301.97","25","3.43","4","Borno","2494","2024-02-26","dry","6.139684754286652"
"Dikwa","12.03","13.74","301.08","22","3.39","17","Borno","2086","2024-02-26","dry","5.280154435553465"
"Dikwa","11.89","14.32","302.02","25","3.31","4","Borno","1958","2024-02-26","dry","5.844188991042037"
"Dikwa","11.67","14.04","300.54","24","3.81","3","Borno","4836","2024-02-26","dry","5.961737926555288"
"Dikwa","11.76","14.03","300.6","24","3.69","3","Borno","6260","2024-02-26","dry","5.50184451080531"
"Dikwa","11.97","14.06","301.69","24","3.51","4","Borno","6324","2024-02-26","dry","6.307383900797555"
"Dikwa","11.65","14.17","300.91","25","3.71","3","Borno","4619","2024-02-26","dry","5.909154941132249"
"Dikwa","11.8","14.22","301.51","25","3.45","3","Borno","5794","2024-02-26","dry","5.069179120302491"
"Dikwa","11.74","14.04","300.58","24","3.7","3","Borno","5963","2024-02-26","dry","6.164951714572519"
"Dikwa","11.72","14.22","301.25","25","3.52","3","Borno","4619","2024-02-26","dry","5.871767418306243"
"Dikwa","12.2","14.02","301.39","25","3.33","8","Borno","1750","2024-02-26","dry","6.15870174419238"
"Dikwa","11.98","13.74","301.11","22","3.49","10","Borno","2086","2024-02-26","dry","5.892771531403779"
"Dikwa","11.66","14.3","301.41","25","3.51","3","Borno","4619","2024-02-26","dry","5.2123805939860475"
"Dikwa","11.83","14.17","301.4","25","3.49","3","Borno","6317","2024-02-26","dry","5.048894383319956"
"Dikwa","11.7","14.29","301.48","25","3.44","3","Borno","4619","2024-02-26","dry","5.404345272959756"
"Dikwa","11.91","14.14","301.61","25","3.49","4","Borno","6325","2024-02-26","dry","5.4299516154495935"
"Dikwa","11.91","14.38","302.21","24","3.24","5","Borno","0","2024-02-26","dry","5.554127091685933"
"Dikwa","11.84","14.27","301.78","25","3.38","3","Borno","5138","2024-02-26","dry","5.851813719578738"
"Dikwa","11.94","13.74","301.08","22","3.54","9","Borno","2086","2024-02-26","dry","4.9023766066035686"
"Dikwa","11.73","14.33","301.74","24","3.29","3","Borno","4592","2024-02-26","dry","5.6240975560544015"
"Dikwa","11.77","14.21","301.38","25","3.47","3","Borno","5031","2024-02-26","dry","5.2147606615611135"
"Dikwa","11.98","14.04","301.7","24","3.51","4","Borno","6315","2024-02-26","dry","5.089196844108335"
"Dikwa","11.72","14.05","300.61","24","3.72","3","Borno","5507","2024-02-26","dry","5.433255631270602"
"Dikwa","11.89","14.25","301.83","25","3.41","4","Borno","6371","2024-02-26","dry","5.103673455437171"
"Dikwa","11.82","14.44","302.27","24","3.07","4","Borno","0","2024-02-26","dry","6.329950841770657"
"Dikwa","11.81","14.44","302.27","24","3.06","4","Borno","0","2024-02-26","dry","5.639150946440659"
"Dikwa","11.8","14.38","302.04","24","3.16","3","Borno","984","2024-02-26","dry","5.406247418366862"
"Dikwa","11.96","14.0","301.53","24","3.55","4","Borno","6407","2024-02-26","dry","5.384845425568426"
"Dikwa","11.93","14.29","302.03","25","3.36","4","Borno","4540","2024-02-26","dry","5.291506675108705"
"Dikwa","11.81","13.81","300.91","23","3.67","5","Borno","4348","2024-02-26","dry","5.673867439939589"
"Dikwa","11.85","13.69","301.0","22","3.61","19","Borno","2086","2024-02-26","dry","5.020603692956654"
"Dikwa","11.93","14.1","301.6","24","3.51","4","Borno","6183","2024-02-26","dry","5.460779118174297"
"Dikwa","11.96","14.17","301.85","25","3.45","4","Borno","4063","2024-02-26","dry","5.969544848121214"
"Dikwa","11.75","14.01","300.47","24","3.72","3","Borno","6407","2024-02-26","dry","5.341363800131319"
"Dikwa","11.99","13.91","301.47","23","3.49","5","Borno","6407","2024-02-26","dry","6.132856354107491"
"Dikwa","11.94","14.14","301.72","25","3.47","4","Borno","5072","2024-02-26","dry","6.022086210725418"
"Dikwa","11.67","14.17","300.94","25","3.67","3","Borno","4619","2024-02-26","dry","5.483226628469223"
"Dikwa","11.65","14.13","300.77","25","3.75","3","Borno","4619","2024-02-26","dry","5.640297850797424"
"Dikwa","11.75","14.22","301.35","25","3.46","3","Borno","4843","2024-02-26","dry","6.063340064760875"
"Dikwa","11.88","14.42","304.59","21","4.79","65","Borno","0","2024-02-27","dry","4.087947763342572"
"Dikwa","11.95","13.66","304.37","21","4.88","25","Borno","2086","2024-02-27","dry","5.485853442622817"
"Dikwa","11.85","14.08","304.49","22","4.79","36","Borno","6407","2024-02-27","dry","5.257224655195252"
"Dikwa","11.85","14.36","304.62","21","4.77","60","Borno","53","2024-02-27","dry","4.163972649781229"
"Dikwa","11.69","14.35","304.75","21","4.44","51","Borno","4619","2024-02-27","dry","4.673074438598029"
"Dikwa","11.89","14.18","304.47","21","4.87","47","Borno","6407","2024-02-27","dry","4.618543719424089"
"Dikwa","11.91","14.03","304.3","22","4.89","26","Borno","6407","2024-02-27","dry","4.949081389859276"
"Dikwa","11.96","14.11","304.02","23","5.05","12","Borno","4539","2024-02-27","dry","5.226111802294311"
